1,0,1,0;
69 70 71,0 1 2,1 1 1,1.1165410635509911;69 70 71,0 0 1,1 0 1,1.1165410635509911;69 70 71,0 0 1,0 1 1,1.1165410635509911;69 70 71,0 1 0,1 1 0,1.1165410635509911;69 70 71,0 1 0,0 1 1,1.1165410635509911;69 70 71,0 1 1,1 1 0,1.1165410635509911;69 70 71,0 1 1,1 0 1,1.1165410635509911;69 70 71,0 0 0,1 0 0,1.1165410635509911;69 70 71,0 0 0,0 1 0,1.1165410635509911;69 70 71,0 0 0,0 0 1,1.1165410635509911;
69 1756,0 0,1 0,0;69 1756,0 0,0 1,0;
1756 1757,0 0,1 0,0;1756 1757,0 0,0 1,0;
1757 1758,0 0,1 0,0;1757 1758,0 0,0 1,0;
1758 1759,0 0,1 0,0;1758 1759,0 0,0 1,0;
1759 1760,0 0,1 0,0;1759 1760,0 0,0 1,0;
1760 1761,0 0,1 0,0;1760 1761,0 0,0 1,0;
1761 1762,0 0,1 0,0;1761 1762,0 0,0 1,0;
1762 1763,0 0,1 0,0;1762 1763,0 0,0 1,0;
1763 1764,0 0,1 0,0;1763 1764,0 0,0 1,0;
1764 1765,0 0,1 0,0;1764 1765,0 0,0 1,0;
1765 1766,0 0,1 0,0;1765 1766,0 0,0 1,0;
1766 1767,0 0,1 0,0;1766 1767,0 0,0 1,0;
1767 1768,0 0,1 0,0;1767 1768,0 0,0 1,0;
1768 1769,0 0,1 0,0;1768 1769,0 0,0 1,0;
1769 1770,0 0,1 0,0;1769 1770,0 0,0 1,0;
1770 1771,0 0,1 0,0;1770 1771,0 0,0 1,0;
1771 1772,0 0,1 0,0;1771 1772,0 0,0 1,0;
1772 1773,0 0,1 0,0;1772 1773,0 0,0 1,0;
1773 1774,0 0,1 0,0;1773 1774,0 0,0 1,0;
1774 1775,0 0,1 0,0;1774 1775,0 0,0 1,0;
1775 1776,0 0,1 0,0;1775 1776,0 0,0 1,0;
1776 1777,0 0,1 0,0;1776 1777,0 0,0 1,0;
1777 1778,0 0,1 0,0;1777 1778,0 0,0 1,0;
1778 1779,0 0,1 0,0;1778 1779,0 0,0 1,0;
1779 1780,0 0,1 0,0;1779 1780,0 0,0 1,0;
1780 1781,0 0,1 0,0;1780 1781,0 0,0 1,0;
1781 1782,0 0,1 0,0;1781 1782,0 0,0 1,0;
1782 1783,0 0,1 0,0;1782 1783,0 0,0 1,0;
1783 1784,0 0,1 0,0;1783 1784,0 0,0 1,0;
1784 1785,0 0,1 0,0;1784 1785,0 0,0 1,0;
1785 1786,0 0,1 0,0;1785 1786,0 0,0 1,0;
1786 1787,0 0,1 0,0;1786 1787,0 0,0 1,0;
1787 1788,0 0,1 0,0;1787 1788,0 0,0 1,0;
1788 1789,0 0,1 0,0;1788 1789,0 0,0 1,0;
1789 1790,0 0,1 0,0;1789 1790,0 0,0 1,0;
1790 1791,0 0,1 0,0;1790 1791,0 0,0 1,0;
1791 1792,0 0,1 0,0;1791 1792,0 0,0 1,0;
1792 1793,0 0,1 0,0;1792 1793,0 0,0 1,0;
1793 1794,0 0,1 0,0;1793 1794,0 0,0 1,0;
1794 1795,0 0,1 0,0;1794 1795,0 0,0 1,0;
1795 1796,0 0,1 0,0;1795 1796,0 0,0 1,0;
1796 1797,0 0,1 0,0;1796 1797,0 0,0 1,0;
73 1797,0 0,1 0,0;73 1797,0 0,0 1,0;
73,0,1,0;
22 1798,0 0,1 0,0;22 1798,0 0,0 1,0;
1798 1799,0 0,1 0,0;1798 1799,0 0,0 1,0;
1799 1800,0 0,1 0,0;1799 1800,0 0,0 1,0;
1800 1801,0 0,1 0,0;1800 1801,0 0,0 1,0;
1801 1802,0 0,1 0,0;1801 1802,0 0,0 1,0;
1802 1803,0 0,1 0,0;1802 1803,0 0,0 1,0;
1803 1804,0 0,1 0,0;1803 1804,0 0,0 1,0;
1804 1805,0 0,1 0,0;1804 1805,0 0,0 1,0;
1805 1806,0 0,1 0,0;1805 1806,0 0,0 1,0;
1806 1807,0 0,1 0,0;1806 1807,0 0,0 1,0;
1807 1808,0 0,1 0,0;1807 1808,0 0,0 1,0;
75 1808,0 0,1 0,0;75 1808,0 0,0 1,0;
75 76 77,0 1 2,1 1 1,1.0159095461260907;75 76 77,0 0 1,1 0 1,1.0071285440545144;75 76 77,0 0 1,0 1 1,1.0087405122502178;75 76 77,0 1 0,1 1 0,1.0038839593779538;75 76 77,0 1 0,0 1 1,1.0077694113631896;75 76 77,0 1 1,1 1 0,1.0047249954850144;75 76 77,0 1 1,1 0 1,1.007364007240198;75 76 77,0 0 0,1 0 0,1.001924857597649;75 76 77,0 0 0,0 1 0,1.003164375564024;75 76 77,0 0 0,0 0 1,1.005504349510863;
76 1809,0 0,1 0,0;76 1809,0 0,0 1,0;
1809 1810,0 0,1 0,0;1809 1810,0 0,0 1,0;
1810 1811,0 0,1 0,0;1810 1811,0 0,0 1,0;
1811 1812,0 0,1 0,0;1811 1812,0 0,0 1,0;
1812 1813,0 0,1 0,0;1812 1813,0 0,0 1,0;
1813 1814,0 0,1 0,0;1813 1814,0 0,0 1,0;
1814 1815,0 0,1 0,0;1814 1815,0 0,0 1,0;
1815 1816,0 0,1 0,0;1815 1816,0 0,0 1,0;
1816 1817,0 0,1 0,0;1816 1817,0 0,0 1,0;
1817 1818,0 0,1 0,0;1817 1818,0 0,0 1,0;
1818 1819,0 0,1 0,0;1818 1819,0 0,0 1,0;
79 1819,0 0,1 0,0;79 1819,0 0,0 1,0;
81 1820,0 0,1 0,0;81 1820,0 0,0 1,0;
1820 1821,0 0,1 0,0;1820 1821,0 0,0 1,0;
1821 1822,0 0,1 0,0;1821 1822,0 0,0 1,0;
1822 1823,0 0,1 0,0;1822 1823,0 0,0 1,0;
1823 1824,0 0,1 0,0;1823 1824,0 0,0 1,0;
1824 1825,0 0,1 0,0;1824 1825,0 0,0 1,0;
1825 1826,0 0,1 0,0;1825 1826,0 0,0 1,0;
1826 1827,0 0,1 0,0;1826 1827,0 0,0 1,0;
1827 1828,0 0,1 0,0;1827 1828,0 0,0 1,0;
1828 1829,0 0,1 0,0;1828 1829,0 0,0 1,0;
1829 1830,0 0,1 0,0;1829 1830,0 0,0 1,0;
82 1830,0 0,1 0,0;82 1830,0 0,0 1,0;
82 83 84,0 1 2,1 1 1,1.11757688517199;82 83 84,0 0 1,1 0 1,1.1165586226752195;82 83 84,0 0 1,0 1 1,1.1175593260477614;82 83 84,0 1 0,1 1 0,1.0046389924324202;82 83 84,0 1 0,0 1 1,1.1175593260477614;82 83 84,0 1 1,1 1 0,1.0057691933379302;82 83 84,0 1 1,1 0 1,1.1165586226752195;82 83 84,0 0 0,1 0 0,1.00202088753468;82 83 84,0 0 0,0 1 0,1.0038127476316356;82 83 84,0 0 0,0 0 1,1.1165410635509911;
83 1831,0 0,1 0,0;83 1831,0 0,0 1,0;
1831 1832,0 0,1 0,0;1831 1832,0 0,0 1,0;
1832 1833,0 0,1 0,0;1832 1833,0 0,0 1,0;
1833 1834,0 0,1 0,0;1833 1834,0 0,0 1,0;
1834 1835,0 0,1 0,0;1834 1835,0 0,0 1,0;
1835 1836,0 0,1 0,0;1835 1836,0 0,0 1,0;
1836 1837,0 0,1 0,0;1836 1837,0 0,0 1,0;
1837 1838,0 0,1 0,0;1837 1838,0 0,0 1,0;
1838 1839,0 0,1 0,0;1838 1839,0 0,0 1,0;
1839 1840,0 0,1 0,0;1839 1840,0 0,0 1,0;
1840 1841,0 0,1 0,0;1840 1841,0 0,0 1,0;
1841 1842,0 0,1 0,0;1841 1842,0 0,0 1,0;
1842 1843,0 0,1 0,0;1842 1843,0 0,0 1,0;
1843 1844,0 0,1 0,0;1843 1844,0 0,0 1,0;
1844 1845,0 0,1 0,0;1844 1845,0 0,0 1,0;
1845 1846,0 0,1 0,0;1845 1846,0 0,0 1,0;
1846 1847,0 0,1 0,0;1846 1847,0 0,0 1,0;
1847 1848,0 0,1 0,0;1847 1848,0 0,0 1,0;
1848 1849,0 0,1 0,0;1848 1849,0 0,0 1,0;
1849 1850,0 0,1 0,0;1849 1850,0 0,0 1,0;
1850 1851,0 0,1 0,0;1850 1851,0 0,0 1,0;
86 1851,0 0,1 0,0;86 1851,0 0,0 1,0;
86 87 88,0 1 2,1 1 1,1.1166211881109447;86 87 88,0 0 1,1 0 1,1.0031246960799622;86 87 88,0 0 1,0 1 1,1.1165605791987487;86 87 88,0 1 0,0 1 1,1.1165605791987487;86 87 88,0 1 0,1 1 0,1.116601672463187;86 87 88,0 1 1,1 0 1,1.0047035065269494;86 87 88,0 1 1,1 1 0,1.116601672463187;86 87 88,0 0 0,0 0 1,1.0025086440578628;86 87 88,0 0 0,1 0 0,1.0027502873809409;86 87 88,0 0 0,0 1 0,1.1165410635509911;
87 1852,0 0,1 0,0;87 1852,0 0,0 1,0;
1852 1853,0 0,1 0,0;1852 1853,0 0,0 1,0;
1853 1854,0 0,1 0,0;1853 1854,0 0,0 1,0;
1854 1855,0 0,1 0,0;1854 1855,0 0,0 1,0;
1855 1856,0 0,1 0,0;1855 1856,0 0,0 1,0;
1856 1857,0 0,1 0,0;1856 1857,0 0,0 1,0;
1857 1858,0 0,1 0,0;1857 1858,0 0,0 1,0;
1858 1859,0 0,1 0,0;1858 1859,0 0,0 1,0;
1859 1860,0 0,1 0,0;1859 1860,0 0,0 1,0;
1860 1861,0 0,1 0,0;1860 1861,0 0,0 1,0;
1861 1862,0 0,1 0,0;1861 1862,0 0,0 1,0;
1862 1863,0 0,1 0,0;1862 1863,0 0,0 1,0;
1863 1864,0 0,1 0,0;1863 1864,0 0,0 1,0;
1864 1865,0 0,1 0,0;1864 1865,0 0,0 1,0;
1865 1866,0 0,1 0,0;1865 1866,0 0,0 1,0;
1866 1867,0 0,1 0,0;1866 1867,0 0,0 1,0;
1867 1868,0 0,1 0,0;1867 1868,0 0,0 1,0;
1868 1869,0 0,1 0,0;1868 1869,0 0,0 1,0;
1869 1870,0 0,1 0,0;1869 1870,0 0,0 1,0;
1870 1871,0 0,1 0,0;1870 1871,0 0,0 1,0;
1871 1872,0 0,1 0,0;1871 1872,0 0,0 1,0;
1872 1873,0 0,1 0,0;1872 1873,0 0,0 1,0;
1873 1874,0 0,1 0,0;1873 1874,0 0,0 1,0;
1874 1875,0 0,1 0,0;1874 1875,0 0,0 1,0;
1875 1876,0 0,1 0,0;1875 1876,0 0,0 1,0;
1876 1877,0 0,1 0,0;1876 1877,0 0,0 1,0;
1877 1878,0 0,1 0,0;1877 1878,0 0,0 1,0;
1878 1879,0 0,1 0,0;1878 1879,0 0,0 1,0;
1879 1880,0 0,1 0,0;1879 1880,0 0,0 1,0;
1880 1881,0 0,1 0,0;1880 1881,0 0,0 1,0;
1881 1882,0 0,1 0,0;1881 1882,0 0,0 1,0;
1882 1883,0 0,1 0,0;1882 1883,0 0,0 1,0;
1883 1884,0 0,1 0,0;1883 1884,0 0,0 1,0;
1884 1885,0 0,1 0,0;1884 1885,0 0,0 1,0;
1885 1886,0 0,1 0,0;1885 1886,0 0,0 1,0;
1886 1887,0 0,1 0,0;1886 1887,0 0,0 1,0;
1887 1888,0 0,1 0,0;1887 1888,0 0,0 1,0;
1888 1889,0 0,1 0,0;1888 1889,0 0,0 1,0;
1889 1890,0 0,1 0,0;1889 1890,0 0,0 1,0;
1890 1891,0 0,1 0,0;1890 1891,0 0,0 1,0;
1891 1892,0 0,1 0,0;1891 1892,0 0,0 1,0;
1892 1893,0 0,1 0,0;1892 1893,0 0,0 1,0;
1893 1894,0 0,1 0,0;1893 1894,0 0,0 1,0;
1894 1895,0 0,1 0,0;1894 1895,0 0,0 1,0;
1895 1896,0 0,1 0,0;1895 1896,0 0,0 1,0;
1896 1897,0 0,1 0,0;1896 1897,0 0,0 1,0;
1897 1898,0 0,1 0,0;1897 1898,0 0,0 1,0;
1898 1899,0 0,1 0,0;1898 1899,0 0,0 1,0;
1899 1900,0 0,1 0,0;1899 1900,0 0,0 1,0;
1900 1901,0 0,1 0,0;1900 1901,0 0,0 1,0;
1901 1902,0 0,1 0,0;1901 1902,0 0,0 1,0;
1902 1903,0 0,1 0,0;1902 1903,0 0,0 1,0;
1903 1904,0 0,1 0,0;1903 1904,0 0,0 1,0;
1904 1905,0 0,1 0,0;1904 1905,0 0,0 1,0;
1905 1906,0 0,1 0,0;1905 1906,0 0,0 1,0;
1906 1907,0 0,1 0,0;1906 1907,0 0,0 1,0;
1907 1908,0 0,1 0,0;1907 1908,0 0,0 1,0;
1908 1909,0 0,1 0,0;1908 1909,0 0,0 1,0;
1909 1910,0 0,1 0,0;1909 1910,0 0,0 1,0;
1910 1911,0 0,1 0,0;1910 1911,0 0,0 1,0;
1911 1912,0 0,1 0,0;1911 1912,0 0,0 1,0;
1912 1913,0 0,1 0,0;1912 1913,0 0,0 1,0;
1913 1914,0 0,1 0,0;1913 1914,0 0,0 1,0;
1914 1915,0 0,1 0,0;1914 1915,0 0,0 1,0;
1915 1916,0 0,1 0,0;1915 1916,0 0,0 1,0;
1916 1917,0 0,1 0,0;1916 1917,0 0,0 1,0;
1917 1918,0 0,1 0,0;1917 1918,0 0,0 1,0;
1918 1919,0 0,1 0,0;1918 1919,0 0,0 1,0;
1919 1920,0 0,1 0,0;1919 1920,0 0,0 1,0;
1920 1921,0 0,1 0,0;1920 1921,0 0,0 1,0;
1921 1922,0 0,1 0,0;1921 1922,0 0,0 1,0;
1922 1923,0 0,1 0,0;1922 1923,0 0,0 1,0;
1923 1924,0 0,1 0,0;1923 1924,0 0,0 1,0;
1924 1925,0 0,1 0,0;1924 1925,0 0,0 1,0;
1925 1926,0 0,1 0,0;1925 1926,0 0,0 1,0;
1926 1927,0 0,1 0,0;1926 1927,0 0,0 1,0;
1927 1928,0 0,1 0,0;1927 1928,0 0,0 1,0;
1928 1929,0 0,1 0,0;1928 1929,0 0,0 1,0;
1929 1930,0 0,1 0,0;1929 1930,0 0,0 1,0;
1930 1931,0 0,1 0,0;1930 1931,0 0,0 1,0;
1931 1932,0 0,1 0,0;1931 1932,0 0,0 1,0;
1932 1933,0 0,1 0,0;1932 1933,0 0,0 1,0;
1933 1934,0 0,1 0,0;1933 1934,0 0,0 1,0;
1934 1935,0 0,1 0,0;1934 1935,0 0,0 1,0;
1935 1936,0 0,1 0,0;1935 1936,0 0,0 1,0;
1936 1937,0 0,1 0,0;1936 1937,0 0,0 1,0;
1937 1938,0 0,1 0,0;1937 1938,0 0,0 1,0;
1938 1939,0 0,1 0,0;1938 1939,0 0,0 1,0;
1939 1940,0 0,1 0,0;1939 1940,0 0,0 1,0;
1940 1941,0 0,1 0,0;1940 1941,0 0,0 1,0;
1941 1942,0 0,1 0,0;1941 1942,0 0,0 1,0;
1942 1943,0 0,1 0,0;1942 1943,0 0,0 1,0;
1943 1944,0 0,1 0,0;1943 1944,0 0,0 1,0;
1944 1945,0 0,1 0,0;1944 1945,0 0,0 1,0;
1945 1946,0 0,1 0,0;1945 1946,0 0,0 1,0;
1946 1947,0 0,1 0,0;1946 1947,0 0,0 1,0;
1947 1948,0 0,1 0,0;1947 1948,0 0,0 1,0;
1948 1949,0 0,1 0,0;1948 1949,0 0,0 1,0;
1949 1950,0 0,1 0,0;1949 1950,0 0,0 1,0;
1950 1951,0 0,1 0,0;1950 1951,0 0,0 1,0;
1951 1952,0 0,1 0,0;1951 1952,0 0,0 1,0;
1952 1953,0 0,1 0,0;1952 1953,0 0,0 1,0;
1953 1954,0 0,1 0,0;1953 1954,0 0,0 1,0;
90 1954,0 0,1 0,0;90 1954,0 0,0 1,0;
90 91 92,0 1 2,1 1 1,1.1165410635509911;90 91 92,0 0 1,1 0 1,1.1165410635509911;90 91 92,0 0 1,0 1 1,1.1165410635509911;90 91 92,0 1 0,1 1 0,1.1165410635509911;90 91 92,0 1 0,0 1 1,1.1165410635509911;90 91 92,0 1 1,1 1 0,1.1165410635509911;90 91 92,0 1 1,1 0 1,1.1165410635509911;90 91 92,0 0 0,1 0 0,1.1165410635509911;90 91 92,0 0 0,0 1 0,1.1165410635509911;90 91 92,0 0 0,0 0 1,1.1165410635509911;
91 1955,0 0,1 0,0;91 1955,0 0,0 1,0;
1955 1956,0 0,1 0,0;1955 1956,0 0,0 1,0;
1956 1957,0 0,1 0,0;1956 1957,0 0,0 1,0;
1957 1958,0 0,1 0,0;1957 1958,0 0,0 1,0;
1958 1959,0 0,1 0,0;1958 1959,0 0,0 1,0;
1959 1960,0 0,1 0,0;1959 1960,0 0,0 1,0;
1960 1961,0 0,1 0,0;1960 1961,0 0,0 1,0;
1961 1962,0 0,1 0,0;1961 1962,0 0,0 1,0;
1962 1963,0 0,1 0,0;1962 1963,0 0,0 1,0;
1963 1964,0 0,1 0,0;1963 1964,0 0,0 1,0;
1964 1965,0 0,1 0,0;1964 1965,0 0,0 1,0;
1965 1966,0 0,1 0,0;1965 1966,0 0,0 1,0;
1966 1967,0 0,1 0,0;1966 1967,0 0,0 1,0;
1967 1968,0 0,1 0,0;1967 1968,0 0,0 1,0;
1968 1969,0 0,1 0,0;1968 1969,0 0,0 1,0;
1969 1970,0 0,1 0,0;1969 1970,0 0,0 1,0;
1970 1971,0 0,1 0,0;1970 1971,0 0,0 1,0;
1971 1972,0 0,1 0,0;1971 1972,0 0,0 1,0;
1972 1973,0 0,1 0,0;1972 1973,0 0,0 1,0;
1973 1974,0 0,1 0,0;1973 1974,0 0,0 1,0;
1974 1975,0 0,1 0,0;1974 1975,0 0,0 1,0;
1975 1976,0 0,1 0,0;1975 1976,0 0,0 1,0;
1976 1977,0 0,1 0,0;1976 1977,0 0,0 1,0;
1977 1978,0 0,1 0,0;1977 1978,0 0,0 1,0;
1978 1979,0 0,1 0,0;1978 1979,0 0,0 1,0;
1979 1980,0 0,1 0,0;1979 1980,0 0,0 1,0;
1980 1981,0 0,1 0,0;1980 1981,0 0,0 1,0;
1981 1982,0 0,1 0,0;1981 1982,0 0,0 1,0;
1982 1983,0 0,1 0,0;1982 1983,0 0,0 1,0;
1983 1984,0 0,1 0,0;1983 1984,0 0,0 1,0;
1984 1985,0 0,1 0,0;1984 1985,0 0,0 1,0;
1985 1986,0 0,1 0,0;1985 1986,0 0,0 1,0;
1986 1987,0 0,1 0,0;1986 1987,0 0,0 1,0;
1987 1988,0 0,1 0,0;1987 1988,0 0,0 1,0;
1988 1989,0 0,1 0,0;1988 1989,0 0,0 1,0;
1989 1990,0 0,1 0,0;1989 1990,0 0,0 1,0;
1990 1991,0 0,1 0,0;1990 1991,0 0,0 1,0;
1991 1992,0 0,1 0,0;1991 1992,0 0,0 1,0;
1992 1993,0 0,1 0,0;1992 1993,0 0,0 1,0;
1993 1994,0 0,1 0,0;1993 1994,0 0,0 1,0;
1994 1995,0 0,1 0,0;1994 1995,0 0,0 1,0;
1995 1996,0 0,1 0,0;1995 1996,0 0,0 1,0;
1996 1997,0 0,1 0,0;1996 1997,0 0,0 1,0;
1997 1998,0 0,1 0,0;1997 1998,0 0,0 1,0;
1998 1999,0 0,1 0,0;1998 1999,0 0,0 1,0;
1999 2000,0 0,1 0,0;1999 2000,0 0,0 1,0;
2000 2001,0 0,1 0,0;2000 2001,0 0,0 1,0;
2001 2002,0 0,1 0,0;2001 2002,0 0,0 1,0;
2002 2003,0 0,1 0,0;2002 2003,0 0,0 1,0;
2003 2004,0 0,1 0,0;2003 2004,0 0,0 1,0;
94 2004,0 0,1 0,0;94 2004,0 0,0 1,0;
94,0,1,0;
96 2005,0 0,1 0,0;96 2005,0 0,0 1,0;
2005 2006,0 0,1 0,0;2005 2006,0 0,0 1,0;
2006 2007,0 0,1 0,0;2006 2007,0 0,0 1,0;
2007 2008,0 0,1 0,0;2007 2008,0 0,0 1,0;
2008 2009,0 0,1 0,0;2008 2009,0 0,0 1,0;
2009 2010,0 0,1 0,0;2009 2010,0 0,0 1,0;
2010 2011,0 0,1 0,0;2010 2011,0 0,0 1,0;
2011 2012,0 0,1 0,0;2011 2012,0 0,0 1,0;
2012 2013,0 0,1 0,0;2012 2013,0 0,0 1,0;
2013 2014,0 0,1 0,0;2013 2014,0 0,0 1,0;
2014 2015,0 0,1 0,0;2014 2015,0 0,0 1,0;
2015 2016,0 0,1 0,0;2015 2016,0 0,0 1,0;
2016 2017,0 0,1 0,0;2016 2017,0 0,0 1,0;
2017 2018,0 0,1 0,0;2017 2018,0 0,0 1,0;
2018 2019,0 0,1 0,0;2018 2019,0 0,0 1,0;
2019 2020,0 0,1 0,0;2019 2020,0 0,0 1,0;
2020 2021,0 0,1 0,0;2020 2021,0 0,0 1,0;
2021 2022,0 0,1 0,0;2021 2022,0 0,0 1,0;
2022 2023,0 0,1 0,0;2022 2023,0 0,0 1,0;
2023 2024,0 0,1 0,0;2023 2024,0 0,0 1,0;
2024 2025,0 0,1 0,0;2024 2025,0 0,0 1,0;
2025 2026,0 0,1 0,0;2025 2026,0 0,0 1,0;
2026 2027,0 0,1 0,0;2026 2027,0 0,0 1,0;
2027 2028,0 0,1 0,0;2027 2028,0 0,0 1,0;
2028 2029,0 0,1 0,0;2028 2029,0 0,0 1,0;
2029 2030,0 0,1 0,0;2029 2030,0 0,0 1,0;
2030 2031,0 0,1 0,0;2030 2031,0 0,0 1,0;
2031 2032,0 0,1 0,0;2031 2032,0 0,0 1,0;
2032 2033,0 0,1 0,0;2032 2033,0 0,0 1,0;
2033 2034,0 0,1 0,0;2033 2034,0 0,0 1,0;
2034 2035,0 0,1 0,0;2034 2035,0 0,0 1,0;
97 2035,0 0,1 0,0;97 2035,0 0,0 1,0;
99 2036,0 0,1 0,0;99 2036,0 0,0 1,0;
100 2036,0 0,1 0,0;100 2036,0 0,0 1,0;
102 2037,0 0,1 0,0;102 2037,0 0,0 1,0;
2037 2038,0 0,1 0,0;2037 2038,0 0,0 1,0;
2038 2039,0 0,1 0,0;2038 2039,0 0,0 1,0;
2039 2040,0 0,1 0,0;2039 2040,0 0,0 1,0;
2040 2041,0 0,1 0,0;2040 2041,0 0,0 1,0;
2041 2042,0 0,1 0,0;2041 2042,0 0,0 1,0;
2042 2043,0 0,1 0,0;2042 2043,0 0,0 1,0;
2043 2044,0 0,1 0,0;2043 2044,0 0,0 1,0;
2044 2045,0 0,1 0,0;2044 2045,0 0,0 1,0;
2045 2046,0 0,1 0,0;2045 2046,0 0,0 1,0;
2046 2047,0 0,1 0,0;2046 2047,0 0,0 1,0;
2047 2048,0 0,1 0,0;2047 2048,0 0,0 1,0;
2048 2049,0 0,1 0,0;2048 2049,0 0,0 1,0;
2049 2050,0 0,1 0,0;2049 2050,0 0,0 1,0;
2050 2051,0 0,1 0,0;2050 2051,0 0,0 1,0;
2051 2052,0 0,1 0,0;2051 2052,0 0,0 1,0;
2052 2053,0 0,1 0,0;2052 2053,0 0,0 1,0;
2053 2054,0 0,1 0,0;2053 2054,0 0,0 1,0;
2054 2055,0 0,1 0,0;2054 2055,0 0,0 1,0;
2055 2056,0 0,1 0,0;2055 2056,0 0,0 1,0;
2056 2057,0 0,1 0,0;2056 2057,0 0,0 1,0;
2057 2058,0 0,1 0,0;2057 2058,0 0,0 1,0;
2058 2059,0 0,1 0,0;2058 2059,0 0,0 1,0;
2059 2060,0 0,1 0,0;2059 2060,0 0,0 1,0;
2060 2061,0 0,1 0,0;2060 2061,0 0,0 1,0;
2061 2062,0 0,1 0,0;2061 2062,0 0,0 1,0;
2062 2063,0 0,1 0,0;2062 2063,0 0,0 1,0;
2063 2064,0 0,1 0,0;2063 2064,0 0,0 1,0;
2064 2065,0 0,1 0,0;2064 2065,0 0,0 1,0;
2065 2066,0 0,1 0,0;2065 2066,0 0,0 1,0;
2066 2067,0 0,1 0,0;2066 2067,0 0,0 1,0;
2067 2068,0 0,1 0,0;2067 2068,0 0,0 1,0;
2068 2069,0 0,1 0,0;2068 2069,0 0,0 1,0;
2069 2070,0 0,1 0,0;2069 2070,0 0,0 1,0;
2070 2071,0 0,1 0,0;2070 2071,0 0,0 1,0;
2071 2072,0 0,1 0,0;2071 2072,0 0,0 1,0;
103 2072,0 0,1 0,0;103 2072,0 0,0 1,0;
103 104 105,0 1 2,1 1 1,1.1175350299353837;103 104 105,0 0 1,0 1 1,1.1174984088241122;103 104 105,0 0 1,1 0 1,1.1165776846622626;103 104 105,0 1 0,0 1 1,1.1174984088241122;103 104 105,0 1 0,1 1 0,1.0061026654590712;103 104 105,0 1 1,1 1 0,1.0063895043388769;103 104 105,0 1 1,1 0 1,1.1165776846622626;103 104 105,0 0 0,0 1 0,1.0044226059968393;103 104 105,0 0 0,0 0 1,1.1165410635509911;103 104 105,0 0 0,1 0 0,1.0025201755393398;
104 2073,0 0,1 0,0;104 2073,0 0,0 1,0;
2073 2074,0 0,1 0,0;2073 2074,0 0,0 1,0;
2074 2075,0 0,1 0,0;2074 2075,0 0,0 1,0;
2075 2076,0 0,1 0,0;2075 2076,0 0,0 1,0;
2076 2077,0 0,1 0,0;2076 2077,0 0,0 1,0;
2077 2078,0 0,1 0,0;2077 2078,0 0,0 1,0;
2078 2079,0 0,1 0,0;2078 2079,0 0,0 1,0;
2079 2080,0 0,1 0,0;2079 2080,0 0,0 1,0;
2080 2081,0 0,1 0,0;2080 2081,0 0,0 1,0;
2081 2082,0 0,1 0,0;2081 2082,0 0,0 1,0;
2082 2083,0 0,1 0,0;2082 2083,0 0,0 1,0;
2083 2084,0 0,1 0,0;2083 2084,0 0,0 1,0;
2084 2085,0 0,1 0,0;2084 2085,0 0,0 1,0;
2085 2086,0 0,1 0,0;2085 2086,0 0,0 1,0;
2086 2087,0 0,1 0,0;2086 2087,0 0,0 1,0;
107 2087,0 0,1 0,0;107 2087,0 0,0 1,0;
107 108 109,0 1 2,1 1 1,1.014174137572971;107 108 109,0 0 1,1 0 1,1.0034236163087433;107 108 109,0 0 1,0 1 1,1.005850619859745;107 108 109,0 1 0,1 1 0,1.0059559662280717;107 108 109,0 1 0,0 1 1,1.0071852744966068;107 108 109,0 1 1,1 1 0,1.0066003123452683;107 108 109,0 1 1,1 0 1,1.0048231429181733;107 108 109,0 0 0,1 0 0,1.0025094907850907;107 108 109,0 0 0,0 1 0,1.0047189447703553;107 108 109,0 0 0,0 0 1,1.003038936067522;
108 2088,0 0,1 0,0;108 2088,0 0,0 1,0;
2088 2089,0 0,1 0,0;2088 2089,0 0,0 1,0;
2089 2090,0 0,1 0,0;2089 2090,0 0,0 1,0;
2090 2091,0 0,1 0,0;2090 2091,0 0,0 1,0;
2091 2092,0 0,1 0,0;2091 2092,0 0,0 1,0;
2092 2093,0 0,1 0,0;2092 2093,0 0,0 1,0;
2093 2094,0 0,1 0,0;2093 2094,0 0,0 1,0;
2094 2095,0 0,1 0,0;2094 2095,0 0,0 1,0;
2095 2096,0 0,1 0,0;2095 2096,0 0,0 1,0;
2096 2097,0 0,1 0,0;2096 2097,0 0,0 1,0;
2097 2098,0 0,1 0,0;2097 2098,0 0,0 1,0;
2098 2099,0 0,1 0,0;2098 2099,0 0,0 1,0;
111 2099,0 0,1 0,0;111 2099,0 0,0 1,0;
