1,0,1,0;
52 53 54 55,0 1 2 3,1 1 1 1,1.0600597926141595;52 53 54 55,0 0 1 2,1 0 1 1,1.0600593574110453;52 53 54 55,0 0 1 2,0 1 1 1,1.059421062401554;52 53 54 55,0 1 0 2,1 1 0 1,1.003844823091398;52 53 54 55,0 1 0 2,0 1 1 1,1.059421062401554;52 53 54 55,0 1 1 2,1 1 0 1,1.0034076460019157;52 53 54 55,0 1 1 2,1 0 1 1,1.0600593574110453;52 53 54 55,0 0 0 1,1 0 0 1,1.0034394574395902;52 53 54 55,0 0 0 1,0 1 0 1,1.0023323268428541;52 53 54 55,0 0 0 1,0 0 1 1,1.0594206271984397;52 53 54 55,0 1 2 0,1 1 1 0,1.0600567549033315;52 53 54 55,0 1 2 0,0 1 1 1,1.059421062401554;52 53 54 55,0 1 2 1,1 1 1 0,1.0600567549033315;52 53 54 55,0 1 2 1,1 0 1 1,1.0600593574110453;52 53 54 55,0 1 2 2,1 1 1 0,1.0600567549033315;52 53 54 55,0 1 2 2,1 1 0 1,1.0031320203480236;52 53 54 55,0 0 1 0,1 0 1 0,1.060056319700217;52 53 54 55,0 0 1 0,0 1 1 0,1.0594180246907259;52 53 54 55,0 0 1 0,0 0 1 1,1.0594206271984397;52 53 54 55,0 0 1 1,1 0 1 0,1.060056319700217;52 53 54 55,0 0 1 1,1 0 0 1,1.0015206533992647;52 53 54 55,0 0 1 1,0 1 1 0,1.0594180246907259;52 53 54 55,0 0 1 1,0 1 0 1,1.000529827221559;52 53 54 55,0 1 0 0,1 1 0 0,1.0035543150221047;52 53 54 55,0 1 0 0,0 1 1 0,1.0594180246907259;52 53 54 55,0 1 0 0,0 1 0 1,1.0022752403138013;52 53 54 55,0 1 0 1,1 1 0 0,1.0024897823043026;52 53 54 55,0 1 0 1,1 0 0 1,1.0026285799715031;52 53 54 55,0 1 0 1,0 1 1 0,1.0594180246907259;52 53 54 55,0 1 0 1,0 0 1 1,1.0594206271984397;52 53 54 55,0 1 1 0,1 1 0 0,1.0016772947818586;52 53 54 55,0 1 1 0,1 0 1 0,1.060056319700217;52 53 54 55,0 1 1 0,0 1 0 1,1.0007250513726256;52 53 54 55,0 1 1 0,0 0 1 1,1.0594206271984397;52 53 54 55,0 1 1 1,1 1 0 0,1.003343861722541;52 53 54 55,0 1 1 1,1 0 1 0,1.060056319700217;52 53 54 55,0 1 1 1,1 0 0 1,1.003167999155277;52 53 54 55,0 0 0 0,1 0 0 0,1.0027885027257246;52 53 54 55,0 0 0 0,0 1 0 0,1.0012365089131832;52 53 54 55,0 0 0 0,0 0 1 0,1.0594175894876117;52 53 54 55,0 0 0 0,0 0 0 1,1.001550557723001;
53 56,0 0,1 0,0;53 56,0 0,0 1,0;
56 57 58 59,0 1 2 3,1 1 1 1,1.0595043770702135;56 57 58 59,0 0 1 2,1 0 1 1,1.0594585416632816;56 57 58 59,0 0 1 2,0 1 1 1,1.0594683337992628;56 57 58 59,0 1 0 2,1 1 0 1,1.0029263689688148;56 57 58 59,0 1 0 2,0 1 1 1,1.0594683337992628;56 57 58 59,0 1 1 2,1 1 0 1,1.003543225480412;56 57 58 59,0 1 1 2,1 0 1 1,1.0594585416632816;56 57 58 59,0 0 0 1,1 0 0 1,1.0029935868573137;56 57 58 59,0 0 0 1,0 1 0 1,1.0024303570789581;56 57 58 59,0 0 0 1,0 0 1 1,1.0594224983923308;56 57 58 59,0 1 2 0,1 1 1 0,1.0594994681654941;56 57 58 59,0 1 2 0,0 1 1 1,1.0594683337992628;56 57 58 59,0 1 2 1,1 1 1 0,1.0594994681654941;56 57 58 59,0 1 2 1,1 0 1 1,1.0594585416632816;56 57 58 59,0 1 2 2,1 1 1 0,1.0594994681654941;56 57 58 59,0 1 2 2,1 1 0 1,1.0025902203471775;56 57 58 59,0 0 1 0,1 0 1 0,1.0594536327585624;56 57 58 59,0 0 1 0,0 1 1 0,1.0594634248945434;56 57 58 59,0 0 1 0,0 0 1 1,1.0594224983923308;56 57 58 59,0 0 1 1,1 0 1 0,1.0594536327585624;56 57 58 59,0 0 1 1,1 0 0 1,1.000883438594598;56 57 58 59,0 0 1 1,0 1 1 0,1.0594634248945434;56 57 58 59,0 0 1 1,0 1 0 1,1.0006247756451272;56 57 58 59,0 1 0 0,1 1 0 0,1.0033695981817432;56 57 58 59,0 1 0 0,0 1 1 0,1.0594634248945434;56 57 58 59,0 1 0 0,0 1 0 1,1.0024440926953389;56 57 58 59,0 1 0 1,1 1 0 0,1.0011198017542053;56 57 58 59,0 1 0 1,1 0 0 1,1.0012724632040715;56 57 58 59,0 1 0 1,0 1 1 0,1.0594634248945434;56 57 58 59,0 1 0 1,0 0 1 1,1.0594224983923308;56 57 58 59,0 1 1 0,1 1 0 0,1.0017777657799072;56 57 58 59,0 1 1 0,1 0 1 0,1.0594536327585624;56 57 58 59,0 1 1 0,0 1 0 1,1.0015496146312777;56 57 58 59,0 1 1 0,0 0 1 1,1.0594224983923308;56 57 58 59,0 1 1 1,1 1 0 0,1.0023113572444098;56 57 58 59,0 1 1 1,1 0 1 0,1.0594536327585624;56 57 58 59,0 1 1 1,1 0 0 1,1.0029935868573137;56 57 58 59,0 0 0 0,1 0 0 0,1.0019575048366003;56 57 58 59,0 0 0 0,0 1 0 0,1.0009299995998326;56 57 58 59,0 0 0 0,0 0 1 0,1.0594175894876117;56 57 58 59,0 0 0 0,0 0 0 1,1.001261008409481;
57 3052,0 0,1 0,0;57 3052,0 0,0 1,0;
3052 3053,0 0,1 0,0;3052 3053,0 0,0 1,0;
3053 3054,0 0,1 0,0;3053 3054,0 0,0 1,0;
3054 3055,0 0,1 0,0;3054 3055,0 0,0 1,0;
3055 3056,0 0,1 0,0;3055 3056,0 0,0 1,0;
3056 3057,0 0,1 0,0;3056 3057,0 0,0 1,0;
3057 3058,0 0,1 0,0;3057 3058,0 0,0 1,0;
3058 3059,0 0,1 0,0;3058 3059,0 0,0 1,0;
3059 3060,0 0,1 0,0;3059 3060,0 0,0 1,0;
61 3060,0 0,1 0,0;61 3060,0 0,0 1,0;
62 63,0 0,1 0,0;62 63,0 0,0 1,0;
62 64 65,0 1 2,1 1 1,1.0070885524168385;62 64 65,0 0 1,0 1 1,1.0028238740856708;62 64 65,0 0 1,1 0 1,1.0019788271294903;62 64 65,0 1 0,0 1 1,1.0025877815772761;62 64 65,0 1 0,1 1 0,1.0028118232793177;62 64 65,0 1 1,1 1 0,1.0034204082094036;62 64 65,0 1 1,1 0 1,1.0022344991759824;62 64 65,0 0 0,0 1 0,1.0022644095241307;62 64 65,0 0 0,0 0 1,1.0008773131036888;62 64 65,0 0 0,1 0 0,1.0011934523332247;
64 3061,0 0,1 0,0;64 3061,0 0,0 1,0;
3061 3062,0 0,1 0,0;3061 3062,0 0,0 1,0;
3062 3063,0 0,1 0,0;3062 3063,0 0,0 1,0;
3063 3064,0 0,1 0,0;3063 3064,0 0,0 1,0;
3064 3065,0 0,1 0,0;3064 3065,0 0,0 1,0;
3065 3066,0 0,1 0,0;3065 3066,0 0,0 1,0;
3066 3067,0 0,1 0,0;3066 3067,0 0,0 1,0;
3067 3068,0 0,1 0,0;3067 3068,0 0,0 1,0;
3068 3069,0 0,1 0,0;3068 3069,0 0,0 1,0;
3069 3070,0 0,1 0,0;3069 3070,0 0,0 1,0;
3070 3071,0 0,1 0,0;3070 3071,0 0,0 1,0;
3071 3072,0 0,1 0,0;3071 3072,0 0,0 1,0;
3072 3073,0 0,1 0,0;3072 3073,0 0,0 1,0;
3073 3074,0 0,1 0,0;3073 3074,0 0,0 1,0;
3074 3075,0 0,1 0,0;3074 3075,0 0,0 1,0;
3075 3076,0 0,1 0,0;3075 3076,0 0,0 1,0;
3076 3077,0 0,1 0,0;3076 3077,0 0,0 1,0;
3077 3078,0 0,1 0,0;3077 3078,0 0,0 1,0;
3078 3079,0 0,1 0,0;3078 3079,0 0,0 1,0;
3079 3080,0 0,1 0,0;3079 3080,0 0,0 1,0;
3080 3081,0 0,1 0,0;3080 3081,0 0,0 1,0;
3081 3082,0 0,1 0,0;3081 3082,0 0,0 1,0;
3082 3083,0 0,1 0,0;3082 3083,0 0,0 1,0;
3083 3084,0 0,1 0,0;3083 3084,0 0,0 1,0;
3084 3085,0 0,1 0,0;3084 3085,0 0,0 1,0;
3085 3086,0 0,1 0,0;3085 3086,0 0,0 1,0;
3086 3087,0 0,1 0,0;3086 3087,0 0,0 1,0;
3087 3088,0 0,1 0,0;3087 3088,0 0,0 1,0;
3088 3089,0 0,1 0,0;3088 3089,0 0,0 1,0;
3089 3090,0 0,1 0,0;3089 3090,0 0,0 1,0;
3090 3091,0 0,1 0,0;3090 3091,0 0,0 1,0;
3091 3092,0 0,1 0,0;3091 3092,0 0,0 1,0;
3092 3093,0 0,1 0,0;3092 3093,0 0,0 1,0;
3093 3094,0 0,1 0,0;3093 3094,0 0,0 1,0;
3094 3095,0 0,1 0,0;3094 3095,0 0,0 1,0;
3095 3096,0 0,1 0,0;3095 3096,0 0,0 1,0;
3096 3097,0 0,1 0,0;3096 3097,0 0,0 1,0;
3097 3098,0 0,1 0,0;3097 3098,0 0,0 1,0;
3098 3099,0 0,1 0,0;3098 3099,0 0,0 1,0;
3099 3100,0 0,1 0,0;3099 3100,0 0,0 1,0;
3100 3101,0 0,1 0,0;3100 3101,0 0,0 1,0;
3101 3102,0 0,1 0,0;3101 3102,0 0,0 1,0;
3102 3103,0 0,1 0,0;3102 3103,0 0,0 1,0;
3103 3104,0 0,1 0,0;3103 3104,0 0,0 1,0;
3104 3105,0 0,1 0,0;3104 3105,0 0,0 1,0;
3105 3106,0 0,1 0,0;3105 3106,0 0,0 1,0;
3106 3107,0 0,1 0,0;3106 3107,0 0,0 1,0;
3107 3108,0 0,1 0,0;3107 3108,0 0,0 1,0;
3108 3109,0 0,1 0,0;3108 3109,0 0,0 1,0;
3109 3110,0 0,1 0,0;3109 3110,0 0,0 1,0;
3110 3111,0 0,1 0,0;3110 3111,0 0,0 1,0;
3111 3112,0 0,1 0,0;3111 3112,0 0,0 1,0;
3112 3113,0 0,1 0,0;3112 3113,0 0,0 1,0;
3113 3114,0 0,1 0,0;3113 3114,0 0,0 1,0;
67 3114,0 0,1 0,0;67 3114,0 0,0 1,0;
67 68 69 70,0 1 2 3,1 1 1 1,1.0073399368155567;67 68 69 70,0 0 1 2,1 0 1 1,1.0023893274829287;67 68 69 70,0 0 1 2,0 1 1 1,1.0037683042700754;67 68 69 70,0 1 0 2,1 1 0 1,1.0041229175439204;67 68 69 70,0 1 0 2,0 1 1 1,1.004769498556312;67 68 69 70,0 1 1 2,1 1 0 1,1.0039716059750095;67 68 69 70,0 1 1 2,1 0 1 1,1.002903453510575;67 68 69 70,0 0 0 1,1 0 0 1,1.0023271853643592;67 68 69 70,0 0 0 1,0 1 0 1,1.0035568463482096;67 68 69 70,0 0 0 1,0 0 1 1,1.0026735877258584;67 68 69 70,0 1 2 0,1 1 1 0,1.0035267146631115;67 68 69 70,0 1 2 0,0 1 1 1,1.0040546623949311;67 68 69 70,0 1 2 1,1 1 1 0,1.0040920122484558;67 68 69 70,0 1 2 1,1 0 1 1,1.0030740483957392;67 68 69 70,0 1 2 2,1 1 1 0,1.003340149325409;67 68 69 70,0 1 2 2,1 1 0 1,1.0033666272928834;67 68 69 70,0 0 1 0,1 0 1 0,1.0024058850230002;67 68 69 70,0 0 1 0,0 1 1 0,1.0036028665339363;67 68 69 70,0 0 1 0,0 0 1 1,1.0027512978337239;67 68 69 70,0 0 1 1,1 0 1 0,1.0006657822039413;67 68 69 70,0 0 1 1,1 0 0 1,1.000624774953229;67 68 69 70,0 0 1 1,0 1 1 0,1.0017421853498918;67 68 69 70,0 0 1 1,0 1 0 1,1.0017146248028426;67 68 69 70,0 1 0 0,1 1 0 0,1.0028355171823358;67 68 69 70,0 1 0 0,0 1 1 0,1.0036093678094964;67 68 69 70,0 1 0 0,0 1 0 1,1.0035568463482096;67 68 69 70,0 1 0 1,1 1 0 0,1.0022969890693598;67 68 69 70,0 1 0 1,1 0 0 1,1.0013941965807567;67 68 69 70,0 1 0 1,0 1 1 0,1.0026768964936965;67 68 69 70,0 1 0 1,0 0 1 1,1.001748621229485;67 68 69 70,0 1 1 0,1 1 0 0,1.0018841679353814;67 68 69 70,0 1 1 0,1 0 1 0,1.0010408216773528;67 68 69 70,0 1 1 0,0 1 0 1,1.0022029608934986;67 68 69 70,0 1 1 0,0 0 1 1,1.0013218621452515;67 68 69 70,0 1 1 1,1 1 0 0,1.0036251921257155;67 68 69 70,0 1 1 1,1 0 1 0,1.0024058850230002;67 68 69 70,0 1 1 1,1 0 0 1,1.0024196458483228;67 68 69 70,0 0 0 0,1 0 0 0,1.0010101677321774;67 68 69 70,0 0 0 0,0 1 0 0,1.0027417785427772;67 68 69 70,0 0 0 0,0 0 1 0,1.001487886914287;67 68 69 70,0 0 0 0,0 0 0 1,1.0013002629029066;
68 3115,0 0,1 0,0;68 3115,0 0,0 1,0;
3115 3116,0 0,1 0,0;3115 3116,0 0,0 1,0;
3116 3117,0 0,1 0,0;3116 3117,0 0,0 1,0;
3117 3118,0 0,1 0,0;3117 3118,0 0,0 1,0;
3118 3119,0 0,1 0,0;3118 3119,0 0,0 1,0;
3119 3120,0 0,1 0,0;3119 3120,0 0,0 1,0;
3120 3121,0 0,1 0,0;3120 3121,0 0,0 1,0;
3121 3122,0 0,1 0,0;3121 3122,0 0,0 1,0;
3122 3123,0 0,1 0,0;3122 3123,0 0,0 1,0;
3123 3124,0 0,1 0,0;3123 3124,0 0,0 1,0;
3124 3125,0 0,1 0,0;3124 3125,0 0,0 1,0;
3125 3126,0 0,1 0,0;3125 3126,0 0,0 1,0;
3126 3127,0 0,1 0,0;3126 3127,0 0,0 1,0;
3127 3128,0 0,1 0,0;3127 3128,0 0,0 1,0;
3128 3129,0 0,1 0,0;3128 3129,0 0,0 1,0;
3129 3130,0 0,1 0,0;3129 3130,0 0,0 1,0;
3130 3131,0 0,1 0,0;3130 3131,0 0,0 1,0;
3131 3132,0 0,1 0,0;3131 3132,0 0,0 1,0;
3132 3133,0 0,1 0,0;3132 3133,0 0,0 1,0;
3133 3134,0 0,1 0,0;3133 3134,0 0,0 1,0;
3134 3135,0 0,1 0,0;3134 3135,0 0,0 1,0;
3135 3136,0 0,1 0,0;3135 3136,0 0,0 1,0;
3136 3137,0 0,1 0,0;3136 3137,0 0,0 1,0;
3137 3138,0 0,1 0,0;3137 3138,0 0,0 1,0;
3138 3139,0 0,1 0,0;3138 3139,0 0,0 1,0;
3139 3140,0 0,1 0,0;3139 3140,0 0,0 1,0;
3140 3141,0 0,1 0,0;3140 3141,0 0,0 1,0;
3141 3142,0 0,1 0,0;3141 3142,0 0,0 1,0;
3142 3143,0 0,1 0,0;3142 3143,0 0,0 1,0;
3143 3144,0 0,1 0,0;3143 3144,0 0,0 1,0;
3144 3145,0 0,1 0,0;3144 3145,0 0,0 1,0;
72 3145,0 0,1 0,0;72 3145,0 0,0 1,0;
72 73 74,0 1 2,1 1 1,1.059749474781971;72 73 74,0 0 1,1 0 1,1.0019842884602936;72 73 74,0 0 1,0 1 1,1.0597396933140688;72 73 74,0 1 0,1 1 0,1.0594273709555138;72 73 74,0 1 0,0 1 1,1.0597396933140688;72 73 74,0 1 1,1 1 0,1.0594273709555138;72 73 74,0 1 1,1 0 1,1.0023300509872457;72 73 74,0 0 0,1 0 0,1.0010052968362453;72 73 74,0 0 0,0 1 0,1.0594175894876117;72 73 74,0 0 0,0 0 1,1.0018177099064796;
73 3146,0 0,1 0,0;73 3146,0 0,0 1,0;
3146 3147,0 0,1 0,0;3146 3147,0 0,0 1,0;
3147 3148,0 0,1 0,0;3147 3148,0 0,0 1,0;
3148 3149,0 0,1 0,0;3148 3149,0 0,0 1,0;
3149 3150,0 0,1 0,0;3149 3150,0 0,0 1,0;
3150 3151,0 0,1 0,0;3150 3151,0 0,0 1,0;
3151 3152,0 0,1 0,0;3151 3152,0 0,0 1,0;
3152 3153,0 0,1 0,0;3152 3153,0 0,0 1,0;
3153 3154,0 0,1 0,0;3153 3154,0 0,0 1,0;
3154 3155,0 0,1 0,0;3154 3155,0 0,0 1,0;
3155 3156,0 0,1 0,0;3155 3156,0 0,0 1,0;
3156 3157,0 0,1 0,0;3156 3157,0 0,0 1,0;
3157 3158,0 0,1 0,0;3157 3158,0 0,0 1,0;
3158 3159,0 0,1 0,0;3158 3159,0 0,0 1,0;
76 3159,0 0,1 0,0;76 3159,0 0,0 1,0;
76 77 78,0 1 2,1 1 1,1.0594175894876117;76 77 78,0 0 1,1 0 1,1.0594175894876117;76 77 78,0 0 1,0 1 1,1.0594175894876117;76 77 78,0 1 0,1 1 0,1.0594175894876117;76 77 78,0 1 0,0 1 1,1.0594175894876117;76 77 78,0 1 1,1 1 0,1.0594175894876117;76 77 78,0 1 1,1 0 1,1.0594175894876117;76 77 78,0 0 0,1 0 0,1.0594175894876117;76 77 78,0 0 0,0 1 0,1.0594175894876117;76 77 78,0 0 0,0 0 1,1.0594175894876117;
77 3160,0 0,1 0,0;77 3160,0 0,0 1,0;
3160 3161,0 0,1 0,0;3160 3161,0 0,0 1,0;
3161 3162,0 0,1 0,0;3161 3162,0 0,0 1,0;
3162 3163,0 0,1 0,0;3162 3163,0 0,0 1,0;
3163 3164,0 0,1 0,0;3163 3164,0 0,0 1,0;
3164 3165,0 0,1 0,0;3164 3165,0 0,0 1,0;
3165 3166,0 0,1 0,0;3165 3166,0 0,0 1,0;
3166 3167,0 0,1 0,0;3166 3167,0 0,0 1,0;
3167 3168,0 0,1 0,0;3167 3168,0 0,0 1,0;
3168 3169,0 0,1 0,0;3168 3169,0 0,0 1,0;
3169 3170,0 0,1 0,0;3169 3170,0 0,0 1,0;
3170 3171,0 0,1 0,0;3170 3171,0 0,0 1,0;
3171 3172,0 0,1 0,0;3171 3172,0 0,0 1,0;
3172 3173,0 0,1 0,0;3172 3173,0 0,0 1,0;
3173 3174,0 0,1 0,0;3173 3174,0 0,0 1,0;
3174 3175,0 0,1 0,0;3174 3175,0 0,0 1,0;
3175 3176,0 0,1 0,0;3175 3176,0 0,0 1,0;
3176 3177,0 0,1 0,0;3176 3177,0 0,0 1,0;
3177 3178,0 0,1 0,0;3177 3178,0 0,0 1,0;
3178 3179,0 0,1 0,0;3178 3179,0 0,0 1,0;
3179 3180,0 0,1 0,0;3179 3180,0 0,0 1,0;
3180 3181,0 0,1 0,0;3180 3181,0 0,0 1,0;
3181 3182,0 0,1 0,0;3181 3182,0 0,0 1,0;
3182 3183,0 0,1 0,0;3182 3183,0 0,0 1,0;
3183 3184,0 0,1 0,0;3183 3184,0 0,0 1,0;
80 3184,0 0,1 0,0;80 3184,0 0,0 1,0;
80 81 82,0 1 2,1 1 1,1.0594175894876117;80 81 82,0 0 1,1 0 1,1.0594175894876117;80 81 82,0 0 1,0 1 1,1.0594175894876117;80 81 82,0 1 0,1 1 0,1.0594175894876117;80 81 82,0 1 0,0 1 1,1.0594175894876117;80 81 82,0 1 1,1 1 0,1.0594175894876117;80 81 82,0 1 1,1 0 1,1.0594175894876117;80 81 82,0 0 0,1 0 0,1.0594175894876117;80 81 82,0 0 0,0 1 0,1.0594175894876117;80 81 82,0 0 0,0 0 1,1.0594175894876117;
81 3185,0 0,1 0,0;81 3185,0 0,0 1,0;
3185 3186,0 0,1 0,0;3185 3186,0 0,0 1,0;
3186 3187,0 0,1 0,0;3186 3187,0 0,0 1,0;
3187 3188,0 0,1 0,0;3187 3188,0 0,0 1,0;
3188 3189,0 0,1 0,0;3188 3189,0 0,0 1,0;
3189 3190,0 0,1 0,0;3189 3190,0 0,0 1,0;
3190 3191,0 0,1 0,0;3190 3191,0 0,0 1,0;
3191 3192,0 0,1 0,0;3191 3192,0 0,0 1,0;
3192 3193,0 0,1 0,0;3192 3193,0 0,0 1,0;
3193 3194,0 0,1 0,0;3193 3194,0 0,0 1,0;
3194 3195,0 0,1 0,0;3194 3195,0 0,0 1,0;
3195 3196,0 0,1 0,0;3195 3196,0 0,0 1,0;
3196 3197,0 0,1 0,0;3196 3197,0 0,0 1,0;
3197 3198,0 0,1 0,0;3197 3198,0 0,0 1,0;
84 3198,0 0,1 0,0;84 3198,0 0,0 1,0;
84 85 86,0 1 2,1 1 1,1.0594175894876117;84 85 86,0 0 1,1 0 1,1.0594175894876117;84 85 86,0 0 1,0 1 1,1.0594175894876117;84 85 86,0 1 0,1 1 0,1.0594175894876117;84 85 86,0 1 0,0 1 1,1.0594175894876117;84 85 86,0 1 1,1 1 0,1.0594175894876117;84 85 86,0 1 1,1 0 1,1.0594175894876117;84 85 86,0 0 0,1 0 0,1.0594175894876117;84 85 86,0 0 0,0 1 0,1.0594175894876117;84 85 86,0 0 0,0 0 1,1.0594175894876117;
88 3199,0 0,1 0,0;88 3199,0 0,0 1,0;
3199 3200,0 0,1 0,0;3199 3200,0 0,0 1,0;
3200 3201,0 0,1 0,0;3200 3201,0 0,0 1,0;
3201 3202,0 0,1 0,0;3201 3202,0 0,0 1,0;
3202 3203,0 0,1 0,0;3202 3203,0 0,0 1,0;
3203 3204,0 0,1 0,0;3203 3204,0 0,0 1,0;
3204 3205,0 0,1 0,0;3204 3205,0 0,0 1,0;
89 3205,0 0,1 0,0;89 3205,0 0,0 1,0;
89 90 91,0 1 2,1 1 1,1.060010177680441;89 90 91,0 0 1,1 0 1,1.0594211659531707;89 90 91,0 0 1,0 1 1,1.0600066012148819;89 90 91,0 1 0,1 1 0,1.0027816288642393;89 90 91,0 1 0,0 1 1,1.0600066012148819;89 90 91,0 1 1,1 1 0,1.0031307071088111;89 90 91,0 1 1,1 0 1,1.0594211659531707;89 90 91,0 0 0,1 0 0,1.001120051541848;89 90 91,0 0 0,0 1 0,1.00220154748663;89 90 91,0 0 0,0 0 1,1.0594175894876117;
90 3206,0 0,1 0,0;90 3206,0 0,0 1,0;
3206 3207,0 0,1 0,0;3206 3207,0 0,0 1,0;
3207 3208,0 0,1 0,0;3207 3208,0 0,0 1,0;
3208 3209,0 0,1 0,0;3208 3209,0 0,0 1,0;
3209 3210,0 0,1 0,0;3209 3210,0 0,0 1,0;
3210 3211,0 0,1 0,0;3210 3211,0 0,0 1,0;
3211 3212,0 0,1 0,0;3211 3212,0 0,0 1,0;
3212 3213,0 0,1 0,0;3212 3213,0 0,0 1,0;
3213 3214,0 0,1 0,0;3213 3214,0 0,0 1,0;
3214 3215,0 0,1 0,0;3214 3215,0 0,0 1,0;
3215 3216,0 0,1 0,0;3215 3216,0 0,0 1,0;
3216 3217,0 0,1 0,0;3216 3217,0 0,0 1,0;
93 3217,0 0,1 0,0;93 3217,0 0,0 1,0;
93 94 95,0 1 2,1 1 1,1.006942475856103;93 94 95,0 0 1,1 0 1,1.00178308919251;93 94 95,0 0 1,0 1 1,1.0028306409456913;93 94 95,0 1 0,1 1 0,1.0024710882478958;93 94 95,0 1 0,0 1 1,1.0031699742035647;93 94 95,0 1 1,1 1 0,1.0028168133516888;93 94 95,0 1 1,1 0 1,1.0023381597226386;93 94 95,0 0 0,1 0 0,1.000890687618727;93 94 95,0 0 0,0 1 0,1.0018519266603967;93 94 95,0 0 0,0 0 1,1.0014570442722506;
94 3218,0 0,1 0,0;94 3218,0 0,0 1,0;
3218 3219,0 0,1 0,0;3218 3219,0 0,0 1,0;
3219 3220,0 0,1 0,0;3219 3220,0 0,0 1,0;
3220 3221,0 0,1 0,0;3220 3221,0 0,0 1,0;
3221 3222,0 0,1 0,0;3221 3222,0 0,0 1,0;
3222 3223,0 0,1 0,0;3222 3223,0 0,0 1,0;
3223 3224,0 0,1 0,0;3223 3224,0 0,0 1,0;
3224 3225,0 0,1 0,0;3224 3225,0 0,0 1,0;
3225 3226,0 0,1 0,0;3225 3226,0 0,0 1,0;
3226 3227,0 0,1 0,0;3226 3227,0 0,0 1,0;
3227 3228,0 0,1 0,0;3227 3228,0 0,0 1,0;
3228 3229,0 0,1 0,0;3228 3229,0 0,0 1,0;
3229 3230,0 0,1 0,0;3229 3230,0 0,0 1,0;
3230 3231,0 0,1 0,0;3230 3231,0 0,0 1,0;
3231 3232,0 0,1 0,0;3231 3232,0 0,0 1,0;
3232 3233,0 0,1 0,0;3232 3233,0 0,0 1,0;
97 3233,0 0,1 0,0;97 3233,0 0,0 1,0;
97 98 99 100,0 1 2 3,1 1 1 1,1.0597442169614137;97 98 99 100,0 0 1 2,1 0 1 1,1.0596876915011035;97 98 99 100,0 0 1 2,0 1 1 1,1.059711636208097;97 98 99 100,0 1 0 2,1 1 0 1,1.0595066957012385;97 98 99 100,0 1 0 2,0 1 1 1,1.059711636208097;97 98 99 100,0 1 1 2,1 1 0 1,1.0595066957012385;97 98 99 100,0 1 1 2,1 0 1 1,1.0596876915011035;97 98 99 100,0 0 0 1,1 0 0 1,1.0594501702409285;97 98 99 100,0 0 0 1,0 1 0 1,1.0594741149479217;97 98 99 100,0 0 0 1,0 0 1 1,1.0596551107477867;97 98 99 100,0 1 2 0,1 1 1 0,1.0035011954483293;97 98 99 100,0 1 2 0,0 1 1 1,1.059711636208097;97 98 99 100,0 1 2 1,1 1 1 0,1.0029001536342814;97 98 99 100,0 1 2 1,1 0 1 1,1.0596876915011035;97 98 99 100,0 1 2 2,1 1 1 0,1.0033360406383032;97 98 99 100,0 1 2 2,1 1 0 1,1.0595066957012385;97 98 99 100,0 0 1 0,1 0 1 0,1.0024059432992296;97 98 99 100,0 0 1 0,0 1 1 0,1.0031204791556794;97 98 99 100,0 0 1 0,0 0 1 1,1.0596551107477867;97 98 99 100,0 0 1 1,1 0 1 0,1.0018710265453044;97 98 99 100,0 0 1 1,1 0 0 1,1.0594501702409285;97 98 99 100,0 0 1 1,0 1 1 0,1.0019717785910007;97 98 99 100,0 0 1 1,0 1 0 1,1.0594741149479217;97 98 99 100,0 1 0 0,1 1 0 0,1.002240991003992;97 98 99 100,0 1 0 0,0 1 1 0,1.0031062039693635;97 98 99 100,0 1 0 0,0 1 0 1,1.0594741149479217;97 98 99 100,0 1 0 1,1 1 0 0,1.0006855947086035;97 98 99 100,0 1 0 1,1 0 0 1,1.0594501702409285;97 98 99 100,0 1 0 1,0 1 1 0,1.001182403020393;97 98 99 100,0 1 0 1,0 0 1 1,1.0596551107477867;97 98 99 100,0 1 1 0,1 1 0 0,1.0011299068333461;97 98 99 100,0 1 1 0,1 0 1 0,1.0016324950874218;97 98 99 100,0 1 1 0,0 1 0 1,1.0594741149479217;97 98 99 100,0 1 1 0,0 0 1 1,1.0596551107477867;97 98 99 100,0 1 1 1,1 1 0 0,1.0021200892382844;97 98 99 100,0 1 1 1,1 0 1 0,1.0029062515156897;97 98 99 100,0 1 1 1,1 0 0 1,1.0594501702409285;97 98 99 100,0 0 0 0,1 0 0 0,1.001017053970303;97 98 99 100,0 0 0 0,0 1 0 0,1.001258758042527;97 98 99 100,0 0 0 0,0 0 1 0,1.0019739020552034;97 98 99 100,0 0 0 0,0 0 0 1,1.0594175894876117;
98 3234,0 0,1 0,0;98 3234,0 0,0 1,0;
3234 3235,0 0,1 0,0;3234 3235,0 0,0 1,0;
3235 3236,0 0,1 0,0;3235 3236,0 0,0 1,0;
3236 3237,0 0,1 0,0;3236 3237,0 0,0 1,0;
3237 3238,0 0,1 0,0;3237 3238,0 0,0 1,0;
3238 3239,0 0,1 0,0;3238 3239,0 0,0 1,0;
3239 3240,0 0,1 0,0;3239 3240,0 0,0 1,0;
3240 3241,0 0,1 0,0;3240 3241,0 0,0 1,0;
3241 3242,0 0,1 0,0;3241 3242,0 0,0 1,0;
3242 3243,0 0,1 0,0;3242 3243,0 0,0 1,0;
3243 3244,0 0,1 0,0;3243 3244,0 0,0 1,0;
