1,0,1,0;
91 92 93 94,0 1 2 3,1 1 1 1,1.0108905674078135;91 92 93 94,0 0 1 2,1 0 1 1,1.0049759487541912;91 92 93 94,0 0 1 2,0 1 1 1,1.0068344143345844;91 92 93 94,0 1 0 2,1 1 0 1,1.0040668202949223;91 92 93 94,0 1 0 2,0 1 1 1,1.0062744250307718;91 92 93 94,0 1 1 2,1 1 0 1,1.0050663413988645;91 92 93 94,0 1 1 2,1 0 1 1,1.0055247354872978;91 92 93 94,0 0 0 1,1 0 0 1,1.0028311470041122;91 92 93 94,0 0 0 1,0 1 0 1,1.004618540947381;91 92 93 94,0 0 0 1,0 0 1 1,1.0050763841454995;91 92 93 94,0 1 2 0,1 1 1 0,1.007176502607789;91 92 93 94,0 1 2 0,0 1 1 1,1.0071611741089546;91 92 93 94,0 1 2 1,1 1 1 0,1.0063250002492812;91 92 93 94,0 1 2 1,1 0 1 1,1.004579309539719;91 92 93 94,0 1 2 2,1 1 1 0,1.0069643304743259;91 92 93 94,0 1 2 2,1 1 0 1,1.004590433788423;91 92 93 94,0 0 1 0,1 0 1 0,1.0045342253785288;91 92 93 94,0 0 1 0,0 1 1 0,1.006537290904308;91 92 93 94,0 0 1 0,0 0 1 1,1.0046667326659087;91 92 93 94,0 0 1 1,1 0 1 0,1.0031458143920278;91 92 93 94,0 0 1 1,1 0 0 1,1.0011020927635217;91 92 93 94,0 0 1 1,0 1 1 0,1.0047480765083259;91 92 93 94,0 0 1 1,0 1 0 1,1.0026485009020405;91 92 93 94,0 1 0 0,1 1 0 0,1.004096070695246;91 92 93 94,0 1 0 0,0 1 1 0,1.0068059167185868;91 92 93 94,0 1 0 0,0 1 0 1,1.0040697920618888;91 92 93 94,0 1 0 1,1 1 0 0,1.002094958744947;91 92 93 94,0 1 0 1,1 0 0 1,1.0006143713956925;91 92 93 94,0 1 0 1,0 1 1 0,1.0040993722064933;91 92 93 94,0 1 0 1,0 0 1 1,1.0025858816645836;91 92 93 94,0 1 1 0,1 1 0 0,1.0031030875424047;91 92 93 94,0 1 1 0,1 0 1 0,1.0035860820311275;91 92 93 94,0 1 1 0,0 1 0 1,1.0030944717728194;91 92 93 94,0 1 1 0,0 0 1 1,1.0035775837112177;91 92 93 94,0 1 1 1,1 1 0 0,1.0041848677639844;91 92 93 94,0 1 1 1,1 0 1 0,1.0054630157335693;91 92 93 94,0 1 1 1,1 0 0 1,1.0028311470041122;91 92 93 94,0 0 0 0,1 0 0 0,1.0014218124415657;91 92 93 94,0 0 0 0,0 1 0 0,1.0030749394263632;91 92 93 94,0 0 0 0,0 0 1 0,1.0037276867186244;91 92 93 94,0 0 0 0,0 0 0 1,1.001376459575173;
92 2542,0 0,1 0,0;92 2542,0 0,0 1,0;
2542 2543,0 0,1 0,0;2542 2543,0 0,0 1,0;
2543 2544,0 0,1 0,0;2543 2544,0 0,0 1,0;
2544 2545,0 0,1 0,0;2544 2545,0 0,0 1,0;
2545 2546,0 0,1 0,0;2545 2546,0 0,0 1,0;
2546 2547,0 0,1 0,0;2546 2547,0 0,0 1,0;
2547 2548,0 0,1 0,0;2547 2548,0 0,0 1,0;
2548 2549,0 0,1 0,0;2548 2549,0 0,0 1,0;
2549 2550,0 0,1 0,0;2549 2550,0 0,0 1,0;
2550 2551,0 0,1 0,0;2550 2551,0 0,0 1,0;
2551 2552,0 0,1 0,0;2551 2552,0 0,0 1,0;
2552 2553,0 0,1 0,0;2552 2553,0 0,0 1,0;
2553 2554,0 0,1 0,0;2553 2554,0 0,0 1,0;
2554 2555,0 0,1 0,0;2554 2555,0 0,0 1,0;
2555 2556,0 0,1 0,0;2555 2556,0 0,0 1,0;
2556 2557,0 0,1 0,0;2556 2557,0 0,0 1,0;
2557 2558,0 0,1 0,0;2557 2558,0 0,0 1,0;
2558 2559,0 0,1 0,0;2558 2559,0 0,0 1,0;
96 2559,0 0,1 0,0;96 2559,0 0,0 1,0;
96 97 98,0 1 2,1 1 1,1.073775814372625;96 97 98,0 0 1,1 0 1,1.0736306958382758;96 97 98,0 0 1,0 1 1,1.0737649611189997;96 97 98,0 1 0,1 1 0,1.0036541536472445;96 97 98,0 1 0,0 1 1,1.0737649611189997;96 97 98,0 1 1,1 1 0,1.0031154664949442;96 97 98,0 1 1,1 0 1,1.0736306958382758;96 97 98,0 0 0,1 0 0,1.0015313781902888;96 97 98,0 0 0,0 1 0,1.0025977320285444;96 97 98,0 0 0,0 0 1,1.0736198425846504;
97 99,0 0,1 0,0;97 99,0 0,0 1,0;
99 100 101,0 1 2,1 1 1,1.0098234383047795;99 100 101,0 0 1,1 0 1,1.0026791787477536;99 100 101,0 0 1,0 1 1,1.0046667910181961;99 100 101,0 1 0,1 1 0,1.0035627590401601;99 100 101,0 1 0,0 1 1,1.0050766670418747;99 100 101,0 1 1,1 1 0,1.004293300785907;99 100 101,0 1 1,1 0 1,1.0036023638775866;99 100 101,0 0 0,1 0 0,1.0014005907158123;99 100 101,0 0 0,0 1 0,1.0032739436672407;99 100 101,0 0 0,0 0 1,1.0025491157320088;
100 2560,0 0,1 0,0;100 2560,0 0,0 1,0;
2560 2561,0 0,1 0,0;2560 2561,0 0,0 1,0;
2561 2562,0 0,1 0,0;2561 2562,0 0,0 1,0;
2562 2563,0 0,1 0,0;2562 2563,0 0,0 1,0;
2563 2564,0 0,1 0,0;2563 2564,0 0,0 1,0;
2564 2565,0 0,1 0,0;2564 2565,0 0,0 1,0;
2565 2566,0 0,1 0,0;2565 2566,0 0,0 1,0;
2566 2567,0 0,1 0,0;2566 2567,0 0,0 1,0;
103 2567,0 0,1 0,0;103 2567,0 0,0 1,0;
103 104 105,0 1 2,1 1 1,1.009405716716769;103 104 105,0 0 1,0 1 1,1.0042055983527791;103 104 105,0 0 1,1 0 1,1.0019785431119714;103 104 105,0 1 0,0 1 1,1.0054763774449815;103 104 105,0 1 0,1 1 0,1.0047014743481884;103 104 105,0 1 1,1 1 0,1.0044282152498134;103 104 105,0 1 1,1 0 1,1.0025386024316032;103 104 105,0 0 0,0 1 0,1.0037709101923833;103 104 105,0 0 0,0 0 1,1.0020022176503227;103 104 105,0 0 0,1 0 0,1.0013758400674895;
104 2568,0 0,1 0,0;104 2568,0 0,0 1,0;
2568 2569,0 0,1 0,0;2568 2569,0 0,0 1,0;
2569 2570,0 0,1 0,0;2569 2570,0 0,0 1,0;
2570 2571,0 0,1 0,0;2570 2571,0 0,0 1,0;
107 2571,0 0,1 0,0;107 2571,0 0,0 1,0;
107 108 109 110,0 1 2 3,1 1 1 1,1.009281872463848;107 108 109 110,0 0 1 2,1 0 1 1,1.0027474863957284;107 108 109 110,0 0 1 2,0 1 1 1,1.0048494425572025;107 108 109 110,0 1 0 2,1 1 0 1,1.0056678942653108;107 108 109 110,0 1 0 2,0 1 1 1,1.0061936335917503;107 108 109 110,0 1 1 2,1 1 0 1,1.0050420478010498;107 108 109 110,0 1 1 2,1 0 1 1,1.0031309085033542;107 108 109 110,0 0 0 1,1 0 0 1,1.0029740714932267;107 108 109 110,0 0 0 1,0 1 0 1,1.0050863388761637;107 108 109 110,0 0 0 1,0 0 1 1,1.003227960864212;107 108 109 110,0 1 2 0,1 1 1 0,1.0043955414259396;107 108 109 110,0 1 2 0,0 1 1 1,1.0051500954688406;107 108 109 110,0 1 2 1,1 1 1 0,1.0052975159030157;107 108 109 110,0 1 2 1,1 0 1 1,1.0037764519977186;107 108 109 110,0 1 2 2,1 1 1 0,1.004246787031709;107 108 109 110,0 1 2 2,1 1 0 1,1.0046252780434641;107 108 109 110,0 0 1 0,1 0 1 0,1.0031494104660477;107 108 109 110,0 0 1 0,0 1 1 0,1.0051932178855105;107 108 109 110,0 0 1 0,0 0 1 1,1.0033052046673387;107 108 109 110,0 0 1 1,1 0 1 0,1.0005962759098146;107 108 109 110,0 0 1 1,1 0 0 1,1.0007768960834535;107 108 109 110,0 0 1 1,0 1 1 0,1.0023107287271913;107 108 109 110,0 0 1 1,0 1 0 1,1.0025308379133424;107 108 109 110,0 1 0 0,1 1 0 0,1.0041430247637018;107 108 109 110,0 1 0 0,0 1 1 0,1.0043934247684523;107 108 109 110,0 1 0 0,0 1 0 1,1.0050083854632377;107 108 109 110,0 1 0 1,1 1 0 0,1.0033253814638414;107 108 109 110,0 1 0 1,1 0 0 1,1.0018926243391408;107 108 109 110,0 1 0 1,0 1 1 0,1.0035891567715143;107 108 109 110,0 1 0 1,0 0 1 1,1.0021403423663138;107 108 109 110,0 1 1 0,1 1 0 0,1.0024759675135346;107 108 109 110,0 1 1 0,1 0 1 0,1.0008805554937061;107 108 109 110,0 1 1 0,0 1 0 1,1.0029204093246078;107 108 109 110,0 1 1 0,0 0 1 1,1.0012638794242223;107 108 109 110,0 1 1 1,1 1 0 0,1.0055513189242535;107 108 109 110,0 1 1 1,1 0 1 0,1.0031494104660477;107 108 109 110,0 1 1 1,1 0 0 1,1.0027930737679205;107 108 109 110,0 0 0 0,1 0 0 0,1.0014787728484085;107 108 109 110,0 0 0 0,0 1 0 0,1.0038014046795585;107 108 109 110,0 0 0 0,0 0 1 0,1.0017913877508686;107 108 109 110,0 0 0 0,0 0 0 1,1.001953787446121;
108 2572,0 0,1 0,0;108 2572,0 0,0 1,0;
2572 2573,0 0,1 0,0;2572 2573,0 0,0 1,0;
2573 2574,0 0,1 0,0;2573 2574,0 0,0 1,0;
2574 2575,0 0,1 0,0;2574 2575,0 0,0 1,0;
2575 2576,0 0,1 0,0;2575 2576,0 0,0 1,0;
2576 2577,0 0,1 0,0;2576 2577,0 0,0 1,0;
2577 2578,0 0,1 0,0;2577 2578,0 0,0 1,0;
2578 2579,0 0,1 0,0;2578 2579,0 0,0 1,0;
2579 2580,0 0,1 0,0;2579 2580,0 0,0 1,0;
2580 2581,0 0,1 0,0;2580 2581,0 0,0 1,0;
2581 2582,0 0,1 0,0;2581 2582,0 0,0 1,0;
2582 2583,0 0,1 0,0;2582 2583,0 0,0 1,0;
2583 2584,0 0,1 0,0;2583 2584,0 0,0 1,0;
2584 2585,0 0,1 0,0;2584 2585,0 0,0 1,0;
2585 2586,0 0,1 0,0;2585 2586,0 0,0 1,0;
2586 2587,0 0,1 0,0;2586 2587,0 0,0 1,0;
2587 2588,0 0,1 0,0;2587 2588,0 0,0 1,0;
2588 2589,0 0,1 0,0;2588 2589,0 0,0 1,0;
2589 2590,0 0,1 0,0;2589 2590,0 0,0 1,0;
2590 2591,0 0,1 0,0;2590 2591,0 0,0 1,0;
2591 2592,0 0,1 0,0;2591 2592,0 0,0 1,0;
2592 2593,0 0,1 0,0;2592 2593,0 0,0 1,0;
2593 2594,0 0,1 0,0;2593 2594,0 0,0 1,0;
2594 2595,0 0,1 0,0;2594 2595,0 0,0 1,0;
2595 2596,0 0,1 0,0;2595 2596,0 0,0 1,0;
2596 2597,0 0,1 0,0;2596 2597,0 0,0 1,0;
2597 2598,0 0,1 0,0;2597 2598,0 0,0 1,0;
2598 2599,0 0,1 0,0;2598 2599,0 0,0 1,0;
2599 2600,0 0,1 0,0;2599 2600,0 0,0 1,0;
2600 2601,0 0,1 0,0;2600 2601,0 0,0 1,0;
2601 2602,0 0,1 0,0;2601 2602,0 0,0 1,0;
2602 2603,0 0,1 0,0;2602 2603,0 0,0 1,0;
2603 2604,0 0,1 0,0;2603 2604,0 0,0 1,0;
2604 2605,0 0,1 0,0;2604 2605,0 0,0 1,0;
2605 2606,0 0,1 0,0;2605 2606,0 0,0 1,0;
2606 2607,0 0,1 0,0;2606 2607,0 0,0 1,0;
2607 2608,0 0,1 0,0;2607 2608,0 0,0 1,0;
2608 2609,0 0,1 0,0;2608 2609,0 0,0 1,0;
2609 2610,0 0,1 0,0;2609 2610,0 0,0 1,0;
2610 2611,0 0,1 0,0;2610 2611,0 0,0 1,0;
2611 2612,0 0,1 0,0;2611 2612,0 0,0 1,0;
2612 2613,0 0,1 0,0;2612 2613,0 0,0 1,0;
2613 2614,0 0,1 0,0;2613 2614,0 0,0 1,0;
2614 2615,0 0,1 0,0;2614 2615,0 0,0 1,0;
112 2615,0 0,1 0,0;112 2615,0 0,0 1,0;
112 113 114,0 1 2,1 1 1,1.0740654316376719;112 113 114,0 0 1,1 0 1,1.0024397471578916;112 113 114,0 0 1,0 1 1,1.074057157584521;112 113 114,0 1 0,1 1 0,1.0736281166378012;112 113 114,0 1 0,0 1 1,1.074057157584521;112 113 114,0 1 1,1 1 0,1.0736281166378012;112 113 114,0 1 1,1 0 1,1.0030211196041299;112 113 114,0 0 0,1 0 0,1.0011027837840156;112 113 114,0 0 0,0 1 0,1.0736198425846504;112 113 114,0 0 0,0 0 1,1.0021433963347757;
113 2616,0 0,1 0,0;113 2616,0 0,0 1,0;
2616 2617,0 0,1 0,0;2616 2617,0 0,0 1,0;
2617 2618,0 0,1 0,0;2617 2618,0 0,0 1,0;
2618 2619,0 0,1 0,0;2618 2619,0 0,0 1,0;
2619 2620,0 0,1 0,0;2619 2620,0 0,0 1,0;
2620 2621,0 0,1 0,0;2620 2621,0 0,0 1,0;
2621 2622,0 0,1 0,0;2621 2622,0 0,0 1,0;
2622 2623,0 0,1 0,0;2622 2623,0 0,0 1,0;
2623 2624,0 0,1 0,0;2623 2624,0 0,0 1,0;
2624 2625,0 0,1 0,0;2624 2625,0 0,0 1,0;
2625 2626,0 0,1 0,0;2625 2626,0 0,0 1,0;
2626 2627,0 0,1 0,0;2626 2627,0 0,0 1,0;
2627 2628,0 0,1 0,0;2627 2628,0 0,0 1,0;
2628 2629,0 0,1 0,0;2628 2629,0 0,0 1,0;
2629 2630,0 0,1 0,0;2629 2630,0 0,0 1,0;
2630 2631,0 0,1 0,0;2630 2631,0 0,0 1,0;
2631 2632,0 0,1 0,0;2631 2632,0 0,0 1,0;
2632 2633,0 0,1 0,0;2632 2633,0 0,0 1,0;
2633 2634,0 0,1 0,0;2633 2634,0 0,0 1,0;
2634 2635,0 0,1 0,0;2634 2635,0 0,0 1,0;
2635 2636,0 0,1 0,0;2635 2636,0 0,0 1,0;
2636 2637,0 0,1 0,0;2636 2637,0 0,0 1,0;
2637 2638,0 0,1 0,0;2637 2638,0 0,0 1,0;
2638 2639,0 0,1 0,0;2638 2639,0 0,0 1,0;
2639 2640,0 0,1 0,0;2639 2640,0 0,0 1,0;
2640 2641,0 0,1 0,0;2640 2641,0 0,0 1,0;
2641 2642,0 0,1 0,0;2641 2642,0 0,0 1,0;
2642 2643,0 0,1 0,0;2642 2643,0 0,0 1,0;
2643 2644,0 0,1 0,0;2643 2644,0 0,0 1,0;
2644 2645,0 0,1 0,0;2644 2645,0 0,0 1,0;
2645 2646,0 0,1 0,0;2645 2646,0 0,0 1,0;
2646 2647,0 0,1 0,0;2646 2647,0 0,0 1,0;
2647 2648,0 0,1 0,0;2647 2648,0 0,0 1,0;
2648 2649,0 0,1 0,0;2648 2649,0 0,0 1,0;
2649 2650,0 0,1 0,0;2649 2650,0 0,0 1,0;
2650 2651,0 0,1 0,0;2650 2651,0 0,0 1,0;
2651 2652,0 0,1 0,0;2651 2652,0 0,0 1,0;
2652 2653,0 0,1 0,0;2652 2653,0 0,0 1,0;
2653 2654,0 0,1 0,0;2653 2654,0 0,0 1,0;
2654 2655,0 0,1 0,0;2654 2655,0 0,0 1,0;
2655 2656,0 0,1 0,0;2655 2656,0 0,0 1,0;
2656 2657,0 0,1 0,0;2656 2657,0 0,0 1,0;
2657 2658,0 0,1 0,0;2657 2658,0 0,0 1,0;
2658 2659,0 0,1 0,0;2658 2659,0 0,0 1,0;
2659 2660,0 0,1 0,0;2659 2660,0 0,0 1,0;
2660 2661,0 0,1 0,0;2660 2661,0 0,0 1,0;
2661 2662,0 0,1 0,0;2661 2662,0 0,0 1,0;
2662 2663,0 0,1 0,0;2662 2663,0 0,0 1,0;
2663 2664,0 0,1 0,0;2663 2664,0 0,0 1,0;
2664 2665,0 0,1 0,0;2664 2665,0 0,0 1,0;
2665 2666,0 0,1 0,0;2665 2666,0 0,0 1,0;
2666 2667,0 0,1 0,0;2666 2667,0 0,0 1,0;
2667 2668,0 0,1 0,0;2667 2668,0 0,0 1,0;
2668 2669,0 0,1 0,0;2668 2669,0 0,0 1,0;
2669 2670,0 0,1 0,0;2669 2670,0 0,0 1,0;
2670 2671,0 0,1 0,0;2670 2671,0 0,0 1,0;
116 2671,0 0,1 0,0;116 2671,0 0,0 1,0;
116 117 118,0 1 2,1 1 1,1.0736198425846504;116 117 118,0 0 1,1 0 1,1.0736198425846504;116 117 118,0 0 1,0 1 1,1.0736198425846504;116 117 118,0 1 0,1 1 0,1.0736198425846504;116 117 118,0 1 0,0 1 1,1.0736198425846504;116 117 118,0 1 1,1 1 0,1.0736198425846504;116 117 118,0 1 1,1 0 1,1.0736198425846504;116 117 118,0 0 0,1 0 0,1.0736198425846504;116 117 118,0 0 0,0 1 0,1.0736198425846504;116 117 118,0 0 0,0 0 1,1.0736198425846504;
117 2672,0 0,1 0,0;117 2672,0 0,0 1,0;
2672 2673,0 0,1 0,0;2672 2673,0 0,0 1,0;
2673 2674,0 0,1 0,0;2673 2674,0 0,0 1,0;
2674 2675,0 0,1 0,0;2674 2675,0 0,0 1,0;
2675 2676,0 0,1 0,0;2675 2676,0 0,0 1,0;
2676 2677,0 0,1 0,0;2676 2677,0 0,0 1,0;
2677 2678,0 0,1 0,0;2677 2678,0 0,0 1,0;
2678 2679,0 0,1 0,0;2678 2679,0 0,0 1,0;
2679 2680,0 0,1 0,0;2679 2680,0 0,0 1,0;
2680 2681,0 0,1 0,0;2680 2681,0 0,0 1,0;
101 2682,0 0,1 0,0;101 2682,0 0,0 1,0;
2682 2683,0 0,1 0,0;2682 2683,0 0,0 1,0;
2683 2684,0 0,1 0,0;2683 2684,0 0,0 1,0;
2684 2685,0 0,1 0,0;2684 2685,0 0,0 1,0;
2685 2686,0 0,1 0,0;2685 2686,0 0,0 1,0;
2686 2687,0 0,1 0,0;2686 2687,0 0,0 1,0;
2687 2688,0 0,1 0,0;2687 2688,0 0,0 1,0;
2688 2689,0 0,1 0,0;2688 2689,0 0,0 1,0;
2689 2690,0 0,1 0,0;2689 2690,0 0,0 1,0;
2690 2691,0 0,1 0,0;2690 2691,0 0,0 1,0;
2691 2692,0 0,1 0,0;2691 2692,0 0,0 1,0;
2692 2693,0 0,1 0,0;2692 2693,0 0,0 1,0;
2693 2694,0 0,1 0,0;2693 2694,0 0,0 1,0;
2694 2695,0 0,1 0,0;2694 2695,0 0,0 1,0;
121 2695,0 0,1 0,0;121 2695,0 0,0 1,0;
121 122 123,0 1 2,1 1 1,1.074147890710625;121 122 123,0 0 1,1 0 1,1.0736630816954504;121 122 123,0 0 1,0 1 1,1.0741046515998252;121 122 123,0 1 0,1 1 0,1.003367045326466;121 122 123,0 1 0,0 1 1,1.0741046515998252;121 122 123,0 1 1,1 1 0,1.003941907225102;121 122 123,0 1 1,1 0 1,1.0736630816954504;121 122 123,0 0 0,1 0 0,1.0017713698365653;121 122 123,0 0 0,0 1 0,1.0029124420872506;121 122 123,0 0 0,0 0 1,1.0736198425846504;
122 2696,0 0,1 0,0;122 2696,0 0,0 1,0;
2696 2697,0 0,1 0,0;2696 2697,0 0,0 1,0;
2697 2698,0 0,1 0,0;2697 2698,0 0,0 1,0;
2698 2699,0 0,1 0,0;2698 2699,0 0,0 1,0;
2699 2700,0 0,1 0,0;2699 2700,0 0,0 1,0;
125 2700,0 0,1 0,0;125 2700,0 0,0 1,0;
125 126 127,0 1 2,1 1 1,1.0102482129440655;125 126 127,0 0 1,1 0 1,1.0045008879132276;125 126 127,0 0 1,0 1 1,1.0058485725283344;125 126 127,0 1 0,1 1 0,1.002639652208371;125 126 127,0 1 0,0 1 1,1.0050047167163345;125 126 127,0 1 1,1 1 0,1.0033334992371696;125 126 127,0 1 1,1 0 1,1.0046438670686957;125 126 127,0 0 0,1 0 0,1.0013295125266874;125 126 127,0 0 0,0 1 0,1.002530071454427;125 126 127,0 0 0,0 0 1,1.0033880526329209;
126 2701,0 0,1 0,0;126 2701,0 0,0 1,0;
2701 2702,0 0,1 0,0;2701 2702,0 0,0 1,0;
2702 2703,0 0,1 0,0;2702 2703,0 0,0 1,0;
2703 2704,0 0,1 0,0;2703 2704,0 0,0 1,0;
2704 2705,0 0,1 0,0;2704 2705,0 0,0 1,0;
2705 2706,0 0,1 0,0;2705 2706,0 0,0 1,0;
2706 2707,0 0,1 0,0;2706 2707,0 0,0 1,0;
2707 2708,0 0,1 0,0;2707 2708,0 0,0 1,0;
2708 2709,0 0,1 0,0;2708 2709,0 0,0 1,0;
2709 2710,0 0,1 0,0;2709 2710,0 0,0 1,0;
2710 2711,0 0,1 0,0;2710 2711,0 0,0 1,0;
2711 2712,0 0,1 0,0;2711 2712,0 0,0 1,0;
2712 2713,0 0,1 0,0;2712 2713,0 0,0 1,0;
129 2713,0 0,1 0,0;129 2713,0 0,0 1,0;
129 130 131,0 1 2,1 1 1,1.009000806769286;129 130 131,0 0 1,1 0 1,1.0021366007643715;129 130 131,0 0 1,0 1 1,1.0036303199494114;129 130 131,0 1 0,1 1 0,1.0051805919824033;129 130 131,0 1 0,0 1 1,1.005162925988206;129 130 131,0 1 1,1 1 0,1.0037862818129295;129 130 131,0 1 1,1 0 1,1.0022642694256547;129 130 131,0 0 0,1 0 0,1.0017539734097451;129 130 131,0 0 0,0 1 0,1.0039827385533264;129 130 131,0 0 0,0 0 1,1.0020584694054175;
130 2714,0 0,1 0,0;130 2714,0 0,0 1,0;
2714 2715,0 0,1 0,0;2714 2715,0 0,0 1,0;
2715 2716,0 0,1 0,0;2715 2716,0 0,0 1,0;
2716 2717,0 0,1 0,0;2716 2717,0 0,0 1,0;
2717 2718,0 0,1 0,0;2717 2718,0 0,0 1,0;
2718 2719,0 0,1 0,0;2718 2719,0 0,0 1,0;
2719 2720,0 0,1 0,0;2719 2720,0 0,0 1,0;
2720 2721,0 0,1 0,0;2720 2721,0 0,0 1,0;
2721 2722,0 0,1 0,0;2721 2722,0 0,0 1,0;
2722 2723,0 0,1 0,0;2722 2723,0 0,0 1,0;
2723 2724,0 0,1 0,0;2723 2724,0 0,0 1,0;
2724 2725,0 0,1 0,0;2724 2725,0 0,0 1,0;
2725 2726,0 0,1 0,0;2725 2726,0 0,0 1,0;
2726 2727,0 0,1 0,0;2726 2727,0 0,0 1,0;
133 2727,0 0,1 0,0;133 2727,0 0,0 1,0;
133 134 135,0 1 2,1 1 1,1.0746472803324667;133 134 135,0 0 1,1 0 1,1.0736471174779614;133 134 135,0 0 1,0 1 1,1.0746200054391557;133 134 135,0 1 0,1 1 0,1.00401341599849;133 134 135,0 1 0,0 1 1,1.0746200054391557;133 134 135,0 1 1,1 1 0,1.0042111324471996;133 134 135,0 1 1,1 0 1,1.0736471174779614;133 134 135,0 0 0,1 0 0,1.0015140644587273;133 134 135,0 0 0,0 1 0,1.0029921407741218;133 134 135,0 0 0,0 0 1,1.0736198425846504;
134 2728,0 0,1 0,0;134 2728,0 0,0 1,0;
2728 2729,0 0,1 0,0;2728 2729,0 0,0 1,0;
2729 2730,0 0,1 0,0;2729 2730,0 0,0 1,0;
2730 2731,0 0,1 0,0;2730 2731,0 0,0 1,0;
2731 2732,0 0,1 0,0;2731 2732,0 0,0 1,0;
2732 2733,0 0,1 0,0;2732 2733,0 0,0 1,0;
2733 2734,0 0,1 0,0;2733 2734,0 0,0 1,0;
2734 2735,0 0,1 0,0;2734 2735,0 0,0 1,0;
2735 2736,0 0,1 0,0;2735 2736,0 0,0 1,0;
2736 2737,0 0,1 0,0;2736 2737,0 0,0 1,0;
2737 2738,0 0,1 0,0;2737 2738,0 0,0 1,0;
2738 2739,0 0,1 0,0;2738 2739,0 0,0 1,0;
137 2739,0 0,1 0,0;137 2739,0 0,0 1,0;
137 138 139,0 1 2,1 1 1,1.0742814897022075;137 138 139,0 0 1,1 0 1,1.0736393376276963;137 138 139,0 0 1,0 1 1,1.0742619946591616;137 138 139,0 1 0,1 1 0,1.0038385102817977;137 138 139,0 1 0,0 1 1,1.0742619946591616;137 138 139,0 1 1,1 1 0,1.0034632025579877;137 138 139,0 1 1,1 0 1,1.0736393376276963;137 138 139,0 0 0,1 0 0,1.001268721063127;137 138 139,0 0 0,0 1 0,1.0027456010247697;137 138 139,0 0 0,0 0 1,1.0736198425846504;
138 2740,0 0,1 0,0;138 2740,0 0,0 1,0;
2740 2741,0 0,1 0,0;2740 2741,0 0,0 1,0;
2741 2742,0 0,1 0,0;2741 2742,0 0,0 1,0;
2742 2743,0 0,1 0,0;2742 2743,0 0,0 1,0;
2743 2744,0 0,1 0,0;2743 2744,0 0,0 1,0;
2744 2745,0 0,1 0,0;2744 2745,0 0,0 1,0;
2745 2746,0 0,1 0,0;2745 2746,0 0,0 1,0;
141 2746,0 0,1 0,0;141 2746,0 0,0 1,0;
141 142 143,0 1 2,1 1 1,1.074069745140711;141 142 143,0 0 1,1 0 1,1.0736537772840502;141 142 143,0 0 1,0 1 1,1.0740358104413112;141 142 143,0 1 0,1 1 0,1.0024850689995946;141 142 143,0 1 0,0 1 1,1.0740358104413112;141 142 143,0 1 1,1 1 0,1.0033962561873637;141 142 143,0 1 1,1 0 1,1.0736537772840502;141 142 143,0 0 0,1 0 0,1.0016402237923776;141 142 143,0 0 0,0 1 0,1.0020914357830712;141 142 143,0 0 0,0 0 1,1.0736198425846504;
142 2747,0 0,1 0,0;142 2747,0 0,0 1,0;
2747 2748,0 0,1 0,0;2747 2748,0 0,0 1,0;
2748 2749,0 0,1 0,0;2748 2749,0 0,0 1,0;
2749 2750,0 0,1 0,0;2749 2750,0 0,0 1,0;
2750 2751,0 0,1 0,0;2750 2751,0 0,0 1,0;
145 2751,0 0,1 0,0;145 2751,0 0,0 1,0;
145 146 147,0 1 2,1 1 1,1.008852671553447;145 146 147,0 0 1,1 0 1,1.0022979828876073;145 146 147,0 0 1,0 1 1,1.0034455022538515;145 146 147,0 1 0,1 1 0,1.0042142952950015;145 146 147,0 1 0,0 1 1,1.00444170379666;145 146 147,0 1 1,1 1 0,1.0037531061911389;145 146 147,0 1 1,1 0 1,1.0026822140029548;145 146 147,0 0 0,1 0 0,1.00161757176194;145 146 147,0 0 0,0 1 0,1.002899107884299;145 146 147,0 0 0,0 0 1,1.0016778229565018;
146 2752,0 0,1 0,0;146 2752,0 0,0 1,0;
2752 2753,0 0,1 0,0;2752 2753,0 0,0 1,0;
2753 2754,0 0,1 0,0;2753 2754,0 0,0 1,0;
2754 2755,0 0,1 0,0;2754 2755,0 0,0 1,0;
2755 2756,0 0,1 0,0;2755 2756,0 0,0 1,0;
2756 2757,0 0,1 0,0;2756 2757,0 0,0 1,0;
2757 2758,0 0,1 0,0;2757 2758,0 0,0 1,0;
149 2758,0 0,1 0,0;149 2758,0 0,0 1,0;
