1,0,1,0;
2720 2721,0 0,1 0,0;2720 2721,0 0,0 1,0;
2721 2722,0 0,1 0,0;2721 2722,0 0,0 1,0;
161 2722,0 0,1 0,0;161 2722,0 0,0 1,0;
161 163 164,0 1 2,1 1 1,1.0786585210791573;161 163 164,0 0 1,1 0 1,1.078655983516869;161 163 164,0 0 1,0 1 1,1.002314983136848;161 163 164,0 1 0,1 1 0,1.0784028894056823;161 163 164,0 1 0,0 1 1,1.0033219672367295;161 163 164,0 1 1,1 1 0,1.0784028894056823;161 163 164,0 1 1,1 0 1,1.078655983516869;161 163 164,0 0 0,1 0 0,1.078400351843394;161 163 164,0 0 0,0 1 0,1.0014709848058831;161 163 164,0 0 0,0 0 1,1.0024643119677727;
163 2723,0 0,1 0,0;163 2723,0 0,0 1,0;
2723 2724,0 0,1 0,0;2723 2724,0 0,0 1,0;
2724 2725,0 0,1 0,0;2724 2725,0 0,0 1,0;
2725 2726,0 0,1 0,0;2725 2726,0 0,0 1,0;
2726 2727,0 0,1 0,0;2726 2727,0 0,0 1,0;
2727 2728,0 0,1 0,0;2727 2728,0 0,0 1,0;
2728 2729,0 0,1 0,0;2728 2729,0 0,0 1,0;
2729 2730,0 0,1 0,0;2729 2730,0 0,0 1,0;
2730 2731,0 0,1 0,0;2730 2731,0 0,0 1,0;
2731 2732,0 0,1 0,0;2731 2732,0 0,0 1,0;
2732 2733,0 0,1 0,0;2732 2733,0 0,0 1,0;
2733 2734,0 0,1 0,0;2733 2734,0 0,0 1,0;
2734 2735,0 0,1 0,0;2734 2735,0 0,0 1,0;
2735 2736,0 0,1 0,0;2735 2736,0 0,0 1,0;
2736 2737,0 0,1 0,0;2736 2737,0 0,0 1,0;
2737 2738,0 0,1 0,0;2737 2738,0 0,0 1,0;
2738 2739,0 0,1 0,0;2738 2739,0 0,0 1,0;
2739 2740,0 0,1 0,0;2739 2740,0 0,0 1,0;
2740 2741,0 0,1 0,0;2740 2741,0 0,0 1,0;
2741 2742,0 0,1 0,0;2741 2742,0 0,0 1,0;
2742 2743,0 0,1 0,0;2742 2743,0 0,0 1,0;
2743 2744,0 0,1 0,0;2743 2744,0 0,0 1,0;
2744 2745,0 0,1 0,0;2744 2745,0 0,0 1,0;
2745 2746,0 0,1 0,0;2745 2746,0 0,0 1,0;
2746 2747,0 0,1 0,0;2746 2747,0 0,0 1,0;
2747 2748,0 0,1 0,0;2747 2748,0 0,0 1,0;
2748 2749,0 0,1 0,0;2748 2749,0 0,0 1,0;
2749 2750,0 0,1 0,0;2749 2750,0 0,0 1,0;
2750 2751,0 0,1 0,0;2750 2751,0 0,0 1,0;
2751 2752,0 0,1 0,0;2751 2752,0 0,0 1,0;
2752 2753,0 0,1 0,0;2752 2753,0 0,0 1,0;
2753 2754,0 0,1 0,0;2753 2754,0 0,0 1,0;
2754 2755,0 0,1 0,0;2754 2755,0 0,0 1,0;
2755 2756,0 0,1 0,0;2755 2756,0 0,0 1,0;
2756 2757,0 0,1 0,0;2756 2757,0 0,0 1,0;
2757 2758,0 0,1 0,0;2757 2758,0 0,0 1,0;
2758 2759,0 0,1 0,0;2758 2759,0 0,0 1,0;
166 2759,0 0,1 0,0;166 2759,0 0,0 1,0;
166 167 168,0 1 2,1 1 1,1.0104108632359776;166 167 168,0 0 1,1 0 1,1.004850553036825;166 167 168,0 0 1,0 1 1,1.0024158820936813;166 167 168,0 1 0,0 1 1,1.0033561915415166;166 167 168,0 1 0,1 1 0,1.0050008748200774;166 167 168,0 1 1,1 0 1,1.0056504071092145;166 167 168,0 1 1,1 1 0,1.0044776871270598;166 167 168,0 0 0,0 0 1,1.0024079186131998;166 167 168,0 0 0,1 0 0,1.0037861210521506;166 167 168,0 0 0,0 1 0,1.0015902808514696;
167 2760,0 0,1 0,0;167 2760,0 0,0 1,0;
2760 2761,0 0,1 0,0;2760 2761,0 0,0 1,0;
2761 2762,0 0,1 0,0;2761 2762,0 0,0 1,0;
2762 2763,0 0,1 0,0;2762 2763,0 0,0 1,0;
2763 2764,0 0,1 0,0;2763 2764,0 0,0 1,0;
2764 2765,0 0,1 0,0;2764 2765,0 0,0 1,0;
2765 2766,0 0,1 0,0;2765 2766,0 0,0 1,0;
2766 2767,0 0,1 0,0;2766 2767,0 0,0 1,0;
2767 2768,0 0,1 0,0;2767 2768,0 0,0 1,0;
2768 2769,0 0,1 0,0;2768 2769,0 0,0 1,0;
170 2769,0 0,1 0,0;170 2769,0 0,0 1,0;
170 171 172,0 1 2,1 1 1,1.0089054826897008;170 171 172,0 0 1,1 0 1,1.0034239470719821;170 171 172,0 0 1,0 1 1,1.0021939759845317;170 171 172,0 1 0,1 1 0,1.003561390011268;170 171 172,0 1 0,0 1 1,1.0028521255208067;170 171 172,0 1 1,1 1 0,1.0034084046385403;170 171 172,0 1 1,1 0 1,1.0042442442003159;170 171 172,0 0 0,1 0 0,1.0024818150942405;170 171 172,0 0 0,0 1 0,1.0012119457042172;170 171 172,0 0 0,0 0 1,1.0018931451639492;
171 2770,0 0,1 0,0;171 2770,0 0,0 1,0;
2770 2771,0 0,1 0,0;2770 2771,0 0,0 1,0;
2771 2772,0 0,1 0,0;2771 2772,0 0,0 1,0;
2772 2773,0 0,1 0,0;2772 2773,0 0,0 1,0;
2773 2774,0 0,1 0,0;2773 2774,0 0,0 1,0;
2774 2775,0 0,1 0,0;2774 2775,0 0,0 1,0;
2775 2776,0 0,1 0,0;2775 2776,0 0,0 1,0;
2776 2777,0 0,1 0,0;2776 2777,0 0,0 1,0;
2777 2778,0 0,1 0,0;2777 2778,0 0,0 1,0;
174 2778,0 0,1 0,0;174 2778,0 0,0 1,0;
174 175 176,0 1 2,1 1 1,1.0788750805526066;174 175 176,0 0 1,1 0 1,1.0788738663279125;174 175 176,0 0 1,0 1 1,1.0784015660680881;174 175 176,0 1 0,0 1 1,1.0784015660680881;174 175 176,0 1 0,1 1 0,1.0036376118392365;174 175 176,0 1 1,1 0 1,1.0788738663279125;174 175 176,0 1 1,1 1 0,1.0039458304590927;174 175 176,0 0 0,0 0 1,1.078400351843394;174 175 176,0 0 0,1 0 0,1.0028821627689188;174 175 176,0 0 0,0 1 0,1.001404613787104;
175 2779,0 0,1 0,0;175 2779,0 0,0 1,0;
2779 2780,0 0,1 0,0;2779 2780,0 0,0 1,0;
2780 2781,0 0,1 0,0;2780 2781,0 0,0 1,0;
2781 2782,0 0,1 0,0;2781 2782,0 0,0 1,0;
178 2782,0 0,1 0,0;178 2782,0 0,0 1,0;
178 179 180 181,0 1 2 3,1 1 1 1,1.0787506545670125;178 179 180 181,0 0 1 2,1 0 1 1,1.0787436730587117;178 179 180 181,0 0 1 2,0 1 1 1,1.078441778003801;178 179 180 181,0 1 0 2,1 1 0 1,1.0044855439480074;178 179 180 181,0 1 0 2,0 1 1 1,1.078441778003801;178 179 180 181,0 1 1 2,1 1 0 1,1.0044054764780335;178 179 180 181,0 1 1 2,1 0 1 1,1.0787436730587117;178 179 180 181,0 0 0 1,1 0 0 1,1.003764630257739;178 179 180 181,0 0 0 1,0 1 0 1,1.002991104454407;178 179 180 181,0 0 0 1,0 0 1 1,1.0784347964955003;178 179 180 181,0 1 2 0,1 1 1 0,1.0787162099149061;178 179 180 181,0 1 2 0,0 1 1 1,1.078441778003801;178 179 180 181,0 1 2 1,1 1 1 0,1.0787162099149061;178 179 180 181,0 1 2 1,1 0 1 1,1.0787436730587117;178 179 180 181,0 1 2 2,1 1 1 0,1.0787162099149061;178 179 180 181,0 1 2 2,1 1 0 1,1.0036098441180752;178 179 180 181,0 0 1 0,1 0 1 0,1.0787092284066055;178 179 180 181,0 0 1 0,0 1 1 0,1.0784073333516946;178 179 180 181,0 0 1 0,0 0 1 1,1.0784347964955003;178 179 180 181,0 0 1 1,1 0 1 0,1.0787092284066055;178 179 180 181,0 0 1 1,1 0 0 1,1.001456141950684;178 179 180 181,0 0 1 1,0 1 1 0,1.0784073333516946;178 179 180 181,0 0 1 1,0 1 0 1,1.0007458758345487;178 179 180 181,0 1 0 0,1 1 0 0,1.0040317263959735;178 179 180 181,0 1 0 0,0 1 1 0,1.0784073333516946;178 179 180 181,0 1 0 0,0 1 0 1,1.0028810750579593;178 179 180 181,0 1 0 1,1 1 0 0,1.0024517224847533;178 179 180 181,0 1 0 1,1 0 0 1,1.0026415472535068;178 179 180 181,0 1 0 1,0 1 1 0,1.0784073333516946;178 179 180 181,0 1 0 1,0 0 1 1,1.0784347964955003;178 179 180 181,0 1 1 0,1 1 0 0,1.001999888321481;178 179 180 181,0 1 1 0,1 0 1 0,1.0787092284066055;178 179 180 181,0 1 1 0,0 1 0 1,1.0013174065347754;178 179 180 181,0 1 1 0,0 0 1 1,1.0784347964955003;178 179 180 181,0 1 1 1,1 1 0 0,1.0032348952253296;178 179 180 181,0 1 1 1,1 0 1 0,1.0787092284066055;178 179 180 181,0 1 1 1,1 0 0 1,1.0037383095760364;178 179 180 181,0 0 0 0,1 0 0 0,1.0024863883664477;178 179 180 181,0 0 0 0,0 1 0 0,1.0012832936324263;178 179 180 181,0 0 0 0,0 0 1 0,1.078400351843394;178 179 180 181,0 0 0 0,0 0 0 1,1.0016978561919163;
179 2783,0 0,1 0,0;179 2783,0 0,0 1,0;
2783 2784,0 0,1 0,0;2783 2784,0 0,0 1,0;
2784 2785,0 0,1 0,0;2784 2785,0 0,0 1,0;
2785 2786,0 0,1 0,0;2785 2786,0 0,0 1,0;
2786 2787,0 0,1 0,0;2786 2787,0 0,0 1,0;
2787 2788,0 0,1 0,0;2787 2788,0 0,0 1,0;
183 2788,0 0,1 0,0;183 2788,0 0,0 1,0;
185 2789,0 0,1 0,0;185 2789,0 0,0 1,0;
2789 2790,0 0,1 0,0;2789 2790,0 0,0 1,0;
2790 2791,0 0,1 0,0;2790 2791,0 0,0 1,0;
2791 2792,0 0,1 0,0;2791 2792,0 0,0 1,0;
2792 2793,0 0,1 0,0;2792 2793,0 0,0 1,0;
2793 2794,0 0,1 0,0;2793 2794,0 0,0 1,0;
2794 2795,0 0,1 0,0;2794 2795,0 0,0 1,0;
2795 2796,0 0,1 0,0;2795 2796,0 0,0 1,0;
2796 2797,0 0,1 0,0;2796 2797,0 0,0 1,0;
2797 2798,0 0,1 0,0;2797 2798,0 0,0 1,0;
2798 2799,0 0,1 0,0;2798 2799,0 0,0 1,0;
2799 2800,0 0,1 0,0;2799 2800,0 0,0 1,0;
186 2800,0 0,1 0,0;186 2800,0 0,0 1,0;
186 187 188,0 1 2,1 1 1,1.0791669798487746;186 187 188,0 0 1,1 0 1,1.0791421864089106;186 187 188,0 0 1,0 1 1,1.078425145283258;186 187 188,0 1 0,1 1 0,1.0040878418579198;186 187 188,0 1 0,0 1 1,1.078425145283258;186 187 188,0 1 1,1 1 0,1.0051297031580742;186 187 188,0 1 1,1 0 1,1.0791421864089106;186 187 188,0 0 0,1 0 0,1.0039769054471839;186 187 188,0 0 0,0 1 0,1.0018470712034417;186 187 188,0 0 0,0 0 1,1.078400351843394;
187 2801,0 0,1 0,0;187 2801,0 0,0 1,0;
2801 2802,0 0,1 0,0;2801 2802,0 0,0 1,0;
2802 2803,0 0,1 0,0;2802 2803,0 0,0 1,0;
2803 2804,0 0,1 0,0;2803 2804,0 0,0 1,0;
2804 2805,0 0,1 0,0;2804 2805,0 0,0 1,0;
2805 2806,0 0,1 0,0;2805 2806,0 0,0 1,0;
2806 2807,0 0,1 0,0;2806 2807,0 0,0 1,0;
2807 2808,0 0,1 0,0;2807 2808,0 0,0 1,0;
2808 2809,0 0,1 0,0;2808 2809,0 0,0 1,0;
2809 2810,0 0,1 0,0;2809 2810,0 0,0 1,0;
2810 2811,0 0,1 0,0;2810 2811,0 0,0 1,0;
