1,0,1,0;
135 136 137,0 1 2,1 1 1,1.0101714714549208;135 136 137,0 0 1,0 1 1,1.0040686302589563;135 136 137,0 0 1,1 0 1,1.0023933742626623;135 136 137,0 1 0,0 1 1,1.0054262941404741;135 136 137,0 1 0,1 1 0,1.0047193232627574;135 136 137,0 1 1,1 1 0,1.0045275336588857;135 136 137,0 1 1,1 0 1,1.0031176949377973;135 136 137,0 0 0,0 1 0,1.0037387379345535;135 136 137,0 0 0,0 0 1,1.0022812392070408;135 136 137,0 0 0,1 0 0,1.0016445245096144;
136 2551,0 0,1 0,0;136 2551,0 0,0 1,0;
2551 2552,0 0,1 0,0;2551 2552,0 0,0 1,0;
2552 2553,0 0,1 0,0;2552 2553,0 0,0 1,0;
2553 2554,0 0,1 0,0;2553 2554,0 0,0 1,0;
2554 2555,0 0,1 0,0;2554 2555,0 0,0 1,0;
2555 2556,0 0,1 0,0;2555 2556,0 0,0 1,0;
2556 2557,0 0,1 0,0;2556 2557,0 0,0 1,0;
139 2557,0 0,1 0,0;139 2557,0 0,0 1,0;
139 140 141,0 1 2,1 1 1,1.0109843506732223;139 140 141,0 0 1,1 0 1,1.0027779002582187;139 140 141,0 0 1,0 1 1,1.0052518391232912;139 140 141,0 1 0,1 1 0,1.004167711782168;139 140 141,0 1 0,0 1 1,1.0049787773302652;139 140 141,0 1 1,1 1 0,1.0051237896254617;139 140 141,0 1 1,1 0 1,1.0034909266545693;139 140 141,0 0 0,1 0 0,1.0013941276124856;139 140 141,0 0 0,0 1 0,1.0037258979230683;139 140 141,0 0 0,0 0 1,1.0021656777593098;
140 2558,0 0,1 0,0;140 2558,0 0,0 1,0;
2558 2559,0 0,1 0,0;2558 2559,0 0,0 1,0;
2559 2560,0 0,1 0,0;2559 2560,0 0,0 1,0;
2560 2561,0 0,1 0,0;2560 2561,0 0,0 1,0;
2561 2562,0 0,1 0,0;2561 2562,0 0,0 1,0;
2562 2563,0 0,1 0,0;2562 2563,0 0,0 1,0;
2563 2564,0 0,1 0,0;2563 2564,0 0,0 1,0;
2564 2565,0 0,1 0,0;2564 2565,0 0,0 1,0;
2565 2566,0 0,1 0,0;2565 2566,0 0,0 1,0;
143 2566,0 0,1 0,0;143 2566,0 0,0 1,0;
143 144 145,0 1 2,1 1 1,1.0099592130885608;143 144 145,0 0 1,0 1 1,1.0038824129314199;143 144 145,0 0 1,1 0 1,1.002253160406912;143 144 145,0 1 0,0 1 1,1.0053399258981754;143 144 145,0 1 0,1 1 0,1.0045740108243517;143 144 145,0 1 1,1 1 0,1.0043334663505739;143 144 145,0 1 1,1 0 1,1.003003140875251;143 144 145,0 0 0,0 1 0,1.0030765405741966;143 144 145,0 0 0,0 0 1,1.0020792272168875;143 144 145,0 0 0,1 0 0,1.0016114135538752;
144 2567,0 0,1 0,0;144 2567,0 0,0 1,0;
2567 2568,0 0,1 0,0;2567 2568,0 0,0 1,0;
2568 2569,0 0,1 0,0;2568 2569,0 0,0 1,0;
147 2569,0 0,1 0,0;147 2569,0 0,0 1,0;
149 2570,0 0,1 0,0;149 2570,0 0,0 1,0;
2570 2571,0 0,1 0,0;2570 2571,0 0,0 1,0;
2571 2572,0 0,1 0,0;2571 2572,0 0,0 1,0;
2572 2573,0 0,1 0,0;2572 2573,0 0,0 1,0;
2573 2574,0 0,1 0,0;2573 2574,0 0,0 1,0;
2574 2575,0 0,1 0,0;2574 2575,0 0,0 1,0;
2575 2576,0 0,1 0,0;2575 2576,0 0,0 1,0;
2576 2577,0 0,1 0,0;2576 2577,0 0,0 1,0;
2577 2578,0 0,1 0,0;2577 2578,0 0,0 1,0;
2578 2579,0 0,1 0,0;2578 2579,0 0,0 1,0;
2579 2580,0 0,1 0,0;2579 2580,0 0,0 1,0;
2580 2581,0 0,1 0,0;2580 2581,0 0,0 1,0;
2581 2582,0 0,1 0,0;2581 2582,0 0,0 1,0;
2582 2583,0 0,1 0,0;2582 2583,0 0,0 1,0;
2583 2584,0 0,1 0,0;2583 2584,0 0,0 1,0;
2584 2585,0 0,1 0,0;2584 2585,0 0,0 1,0;
2585 2586,0 0,1 0,0;2585 2586,0 0,0 1,0;
150 2586,0 0,1 0,0;150 2586,0 0,0 1,0;
150 151 152,0 1 2,1 1 1,1.0853577626426918;150 151 152,0 0 1,1 0 1,1.0025323429022628;150 151 152,0 0 1,0 1 1,1.085346621507111;150 151 152,0 1 0,0 1 1,1.085346621507111;150 151 152,0 1 0,1 1 0,1.0850368748248953;150 151 152,0 1 1,1 0 1,1.0033839109946634;150 151 152,0 1 1,1 1 0,1.0850368748248953;150 151 152,0 0 0,0 0 1,1.0025016822206334;150 151 152,0 0 0,1 0 0,1.0015332797917296;150 151 152,0 0 0,0 1 0,1.0850257336893145;
151 2587,0 0,1 0,0;151 2587,0 0,0 1,0;
2587 2588,0 0,1 0,0;2587 2588,0 0,0 1,0;
2588 2589,0 0,1 0,0;2588 2589,0 0,0 1,0;
2589 2590,0 0,1 0,0;2589 2590,0 0,0 1,0;
2590 2591,0 0,1 0,0;2590 2591,0 0,0 1,0;
2591 2592,0 0,1 0,0;2591 2592,0 0,0 1,0;
2592 2593,0 0,1 0,0;2592 2593,0 0,0 1,0;
2593 2594,0 0,1 0,0;2593 2594,0 0,0 1,0;
2594 2595,0 0,1 0,0;2594 2595,0 0,0 1,0;
2595 2596,0 0,1 0,0;2595 2596,0 0,0 1,0;
2596 2597,0 0,1 0,0;2596 2597,0 0,0 1,0;
2597 2598,0 0,1 0,0;2597 2598,0 0,0 1,0;
2598 2599,0 0,1 0,0;2598 2599,0 0,0 1,0;
2599 2600,0 0,1 0,0;2599 2600,0 0,0 1,0;
2600 2601,0 0,1 0,0;2600 2601,0 0,0 1,0;
2601 2602,0 0,1 0,0;2601 2602,0 0,0 1,0;
2602 2603,0 0,1 0,0;2602 2603,0 0,0 1,0;
2603 2604,0 0,1 0,0;2603 2604,0 0,0 1,0;
2604 2605,0 0,1 0,0;2604 2605,0 0,0 1,0;
2605 2606,0 0,1 0,0;2605 2606,0 0,0 1,0;
154 2606,0 0,1 0,0;154 2606,0 0,0 1,0;
154,0,1,0;
125 2607,0 0,1 0,0;125 2607,0 0,0 1,0;
2607 2608,0 0,1 0,0;2607 2608,0 0,0 1,0;
2608 2609,0 0,1 0,0;2608 2609,0 0,0 1,0;
2609 2610,0 0,1 0,0;2609 2610,0 0,0 1,0;
2610 2611,0 0,1 0,0;2610 2611,0 0,0 1,0;
2611 2612,0 0,1 0,0;2611 2612,0 0,0 1,0;
2612 2613,0 0,1 0,0;2612 2613,0 0,0 1,0;
2613 2614,0 0,1 0,0;2613 2614,0 0,0 1,0;
2614 2615,0 0,1 0,0;2614 2615,0 0,0 1,0;
2615 2616,0 0,1 0,0;2615 2616,0 0,0 1,0;
2616 2617,0 0,1 0,0;2616 2617,0 0,0 1,0;
2617 2618,0 0,1 0,0;2617 2618,0 0,0 1,0;
2618 2619,0 0,1 0,0;2618 2619,0 0,0 1,0;
2619 2620,0 0,1 0,0;2619 2620,0 0,0 1,0;
2620 2621,0 0,1 0,0;2620 2621,0 0,0 1,0;
2621 2622,0 0,1 0,0;2621 2622,0 0,0 1,0;
2622 2623,0 0,1 0,0;2622 2623,0 0,0 1,0;
2623 2624,0 0,1 0,0;2623 2624,0 0,0 1,0;
2624 2625,0 0,1 0,0;2624 2625,0 0,0 1,0;
2625 2626,0 0,1 0,0;2625 2626,0 0,0 1,0;
2626 2627,0 0,1 0,0;2626 2627,0 0,0 1,0;
2627 2628,0 0,1 0,0;2627 2628,0 0,0 1,0;
2628 2629,0 0,1 0,0;2628 2629,0 0,0 1,0;
2629 2630,0 0,1 0,0;2629 2630,0 0,0 1,0;
2630 2631,0 0,1 0,0;2630 2631,0 0,0 1,0;
2631 2632,0 0,1 0,0;2631 2632,0 0,0 1,0;
156 2632,0 0,1 0,0;156 2632,0 0,0 1,0;
156 157 158,0 1 2,1 1 1,1.0118243831956604;156 157 158,0 0 1,1 0 1,1.0033312091247066;156 157 158,0 0 1,0 1 1,1.0057929651131063;156 157 158,0 1 0,1 1 0,1.0040849550894868;156 157 158,0 1 0,0 1 1,1.0060504576625948;156 157 158,0 1 1,1 1 0,1.0052582182162388;156 157 158,0 1 1,1 0 1,1.0045681804860336;156 157 158,0 0 0,1 0 0,1.0021026344720234;156 157 158,0 0 0,0 1 0,1.0039487247252972;156 157 158,0 0 0,0 0 1,1.0038982583164535;
157 2633,0 0,1 0,0;157 2633,0 0,0 1,0;
2633 2634,0 0,1 0,0;2633 2634,0 0,0 1,0;
2634 2635,0 0,1 0,0;2634 2635,0 0,0 1,0;
2635 2636,0 0,1 0,0;2635 2636,0 0,0 1,0;
2636 2637,0 0,1 0,0;2636 2637,0 0,0 1,0;
2637 2638,0 0,1 0,0;2637 2638,0 0,0 1,0;
2638 2639,0 0,1 0,0;2638 2639,0 0,0 1,0;
2639 2640,0 0,1 0,0;2639 2640,0 0,0 1,0;
2640 2641,0 0,1 0,0;2640 2641,0 0,0 1,0;
2641 2642,0 0,1 0,0;2641 2642,0 0,0 1,0;
2642 2643,0 0,1 0,0;2642 2643,0 0,0 1,0;
2643 2644,0 0,1 0,0;2643 2644,0 0,0 1,0;
2644 2645,0 0,1 0,0;2644 2645,0 0,0 1,0;
2645 2646,0 0,1 0,0;2645 2646,0 0,0 1,0;
2646 2647,0 0,1 0,0;2646 2647,0 0,0 1,0;
2647 2648,0 0,1 0,0;2647 2648,0 0,0 1,0;
2648 2649,0 0,1 0,0;2648 2649,0 0,0 1,0;
2649 2650,0 0,1 0,0;2649 2650,0 0,0 1,0;
2650 2651,0 0,1 0,0;2650 2651,0 0,0 1,0;
2651 2652,0 0,1 0,0;2651 2652,0 0,0 1,0;
2652 2653,0 0,1 0,0;2652 2653,0 0,0 1,0;
2653 2654,0 0,1 0,0;2653 2654,0 0,0 1,0;
2654 2655,0 0,1 0,0;2654 2655,0 0,0 1,0;
2655 2656,0 0,1 0,0;2655 2656,0 0,0 1,0;
160 2656,0 0,1 0,0;160 2656,0 0,0 1,0;
162 2657,0 0,1 0,0;162 2657,0 0,0 1,0;
2657 2658,0 0,1 0,0;2657 2658,0 0,0 1,0;
2658 2659,0 0,1 0,0;2658 2659,0 0,0 1,0;
2659 2660,0 0,1 0,0;2659 2660,0 0,0 1,0;
2660 2661,0 0,1 0,0;2660 2661,0 0,0 1,0;
2661 2662,0 0,1 0,0;2661 2662,0 0,0 1,0;
2662 2663,0 0,1 0,0;2662 2663,0 0,0 1,0;
2663 2664,0 0,1 0,0;2663 2664,0 0,0 1,0;
2664 2665,0 0,1 0,0;2664 2665,0 0,0 1,0;
2665 2666,0 0,1 0,0;2665 2666,0 0,0 1,0;
2666 2667,0 0,1 0,0;2666 2667,0 0,0 1,0;
2667 2668,0 0,1 0,0;2667 2668,0 0,0 1,0;
163 2668,0 0,1 0,0;163 2668,0 0,0 1,0;
163 164 165 166,0 1 2 3,1 1 1 1,1.0859299723332982;163 164 165 166,0 0 1 2,1 0 1 1,1.085139743234647;163 164 165 166,0 0 1 2,0 1 1 1,1.0859173405788185;163 164 165 166,0 1 0 2,1 1 0 1,1.0858285945424455;163 164 165 166,0 1 0 2,0 1 1 1,1.0859173405788185;163 164 165 166,0 1 1 2,1 1 0 1,1.0858285945424455;163 164 165 166,0 1 1 2,1 0 1 1,1.085139743234647;163 164 165 166,0 0 0 1,1 0 0 1,1.0850383654437943;163 164 165 166,0 0 0 1,0 1 0 1,1.0858159627879658;163 164 165 166,0 0 0 1,0 0 1 1,1.0851271114801673;163 164 165 166,0 1 2 0,1 1 1 0,1.005520879909671;163 164 165 166,0 1 2 0,0 1 1 1,1.0859173405788185;163 164 165 166,0 1 2 1,1 1 1 0,1.0051646672259333;163 164 165 166,0 1 2 1,1 0 1 1,1.085139743234647;163 164 165 166,0 1 2 2,1 1 1 0,1.0045632884840283;163 164 165 166,0 1 2 2,1 1 0 1,1.0858285945424455;163 164 165 166,0 0 1 0,1 0 1 0,1.0032260151481232;163 164 165 166,0 0 1 0,0 1 1 0,1.0050219888072052;163 164 165 166,0 0 1 0,0 0 1 1,1.0851271114801673;163 164 165 166,0 0 1 1,1 0 1 0,1.0009502577223273;163 164 165 166,0 0 1 1,1 0 0 1,1.0850383654437943;163 164 165 166,0 0 1 1,0 1 1 0,1.0021847119865848;163 164 165 166,0 0 1 1,0 1 0 1,1.0858159627879658;163 164 165 166,0 1 0 0,1 1 0 0,1.0037553883464998;163 164 165 166,0 1 0 0,0 1 1 0,1.0048717514228243;163 164 165 166,0 1 0 0,0 1 0 1,1.0858159627879658;163 164 165 166,0 1 0 1,1 1 0 0,1.0029239011813165;163 164 165 166,0 1 0 1,1 0 0 1,1.0850383654437943;163 164 165 166,0 1 0 1,0 1 1 0,1.0032609475001053;163 164 165 166,0 1 0 1,0 0 1 1,1.0851271114801673;163 164 165 166,0 1 1 0,1 1 0 0,1.0028676225677884;163 164 165 166,0 1 1 0,1 0 1 0,1.0017604513587102;163 164 165 166,0 1 1 0,0 1 0 1,1.0858159627879658;163 164 165 166,0 1 1 0,0 0 1 1,1.0851271114801673;163 164 165 166,0 1 1 1,1 1 0 0,1.004827797677319;163 164 165 166,0 1 1 1,1 0 1 0,1.0031320320848123;163 164 165 166,0 1 1 1,1 0 0 1,1.0850383654437943;163 164 165 166,0 0 0 0,1 0 0 0,1.0012235729270842;163 164 165 166,0 0 0 0,0 1 0 0,1.003246043590489;163 164 165 166,0 0 0 0,0 0 1 0,1.00180711642819;163 164 165 166,0 0 0 0,0 0 0 1,1.0850257336893145;
